id,nom,ville,arrondissement,quartier,latitude,longitude,telephone,email,capacite_inscriptions,horaires_ouverture,statut
ELECAM-DOU-1546,Point ELECAM Ndog-Bea 1546,Douala,Douala III,Ndog-Bea,4.006477,9.655212,+237 695 385 742,pointelecamn@yahoo.fr,1771,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1547,Point ELECAM Deido 1547,Douala,Douala V,Deido,4.103328,9.748583,+237 694 615 008,pointelecamd@yahoo.fr,3203,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1548,Point ELECAM PK12 1548,Douala,Douala I,PK12,3.965344,9.692142,+237 678 463 132,pointelecamp@elecam.cm,2186,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1549,Agence ELECAM Bepanda 1549,Douala,Douala V,Bepanda,4.087665,9.784033,+237 222 713 974,agenceelecam@yahoo.fr,3255,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1550,Agence ELECAM Ndog-Bong 1550,Douala,Douala IV,Ndog-Bong,4.125085,9.749424,+237 693 756 554,agenceelecam@elecam.cm,1050,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1551,Point ELECAM Nkongmondo 1551,Douala,Douala V,Nkongmondo,4.129975,9.694662,+237 692 171 784,pointelecamn@gmail.com,4717,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1552,Agence ELECAM Kotto 1552,Douala,Douala V,Kotto,4.118489,9.685159,+237 677 294 183,agenceelecam@gmail.com,3843,Lun–Sam 08h00–16h00,Temporairement fermé
ELECAM-DOU-1553,Agence ELECAM New Bell 1553,Douala,Douala IV,New Bell,4.020109,9.759462,+237 695 064 154,agenceelecam@yahoo.fr,4711,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1554,Point ELECAM Nzeng-Ayong 1554,Douala,Douala II,Nzeng-Ayong,4.090216,9.780194,+237 693 176 287,pointelecamn@elecam.cm,4893,Lun–Ven 07h30–14h30,Temporairement fermé
ELECAM-DOU-1555,Point ELECAM Ndog-Passi III 1555,Douala,Douala III,Ndog-Passi III,3.992905,9.657215,+237 242 548 122,pointelecamn@gmail.com,4991,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1556,Point ELECAM Boko 1556,Douala,Douala II,Boko,4.062004,9.759905,+237 695 351 773,pointelecamb@elecam.cm,635,Lun–Ven 07h30–14h30,En rénovation
ELECAM-DOU-1557,Point ELECAM Ndoghem 1557,Douala,Douala I,Ndoghem,4.01793,9.774293,+237 243 133 595,pointelecamn@gmail.com,4008,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1558,Point ELECAM Bonanjo 1558,Douala,Douala III,Bonanjo,4.050696,9.621264,+237 222 229 460,pointelecamb@elecam.cm,2678,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1559,Point ELECAM Ndog-Passi III 1559,Douala,Douala IV,Ndog-Passi III,4.020185,9.65403,+237 694 044 378,pointelecamn@gmail.com,4717,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1560,Agence ELECAM Mbanya 1560,Douala,Douala III,Mbanya,3.965603,9.706554,+237 690 744 539,agenceelecam@gmail.com,1432,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1561,Point ELECAM Koumassi 1561,Douala,Douala II,Koumassi,3.983841,9.722094,+237 243 106 051,pointelecamk@gmail.com,3705,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1562,Point ELECAM Village 1562,Douala,Douala VI,Village,4.035084,9.643033,+237 677 063 821,pointelecamv@elecam.cm,2377,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1563,Point ELECAM Bonamoussadi 1563,Douala,Douala II,Bonamoussadi,4.02711,9.631111,+237 677 412 903,pointelecamb@gmail.com,1663,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1564,Point ELECAM Ndogpassi 1564,Douala,Douala VI,Ndogpassi,4.140241,9.702951,+237 692 019 109,pointelecamn@elecam.cm,2022,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1565,Point ELECAM Cité des Palmiers 1565,Douala,Douala VI,Cité des Palmiers,4.00231,9.652515,+237 690 149 982,pointelecamc@yahoo.fr,1497,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1566,Point ELECAM Soboum 1566,Douala,Douala IV,Soboum,4.099333,9.637879,+237 242 021 803,pointelecams@yahoo.fr,2431,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1567,Point ELECAM Bepanda 1567,Douala,Douala II,Bepanda,4.012603,9.644302,+237 233 335 148,pointelecamb@elecam.cm,2732,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1568,Point ELECAM Bonaberi 1568,Douala,Douala V,Bonaberi,4.005063,9.687422,+237 678 867 869,pointelecamb@yahoo.fr,3028,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1569,Point ELECAM Ndogpassi 1569,Douala,Douala IV,Ndogpassi,4.054176,9.701283,+237 695 784 686,pointelecamn@gmail.com,3629,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1570,Point ELECAM Koumassi 1570,Douala,Douala V,Koumassi,4.006348,9.66757,+237 678 544 854,pointelecamk@gmail.com,3260,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1571,Point ELECAM Cité des Palmiers 1571,Douala,Douala II,Cité des Palmiers,4.119387,9.669636,+237 677 865 483,pointelecamc@gmail.com,4434,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1572,Point ELECAM Akwa 1572,Douala,Douala II,Akwa,4.093064,9.745208,+237 695 082 425,pointelecama@gmail.com,4773,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1573,Point ELECAM PK8 1573,Douala,Douala III,PK8,4.098214,9.652083,+237 222 645 061,pointelecamp@yahoo.fr,2031,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1574,Point ELECAM Ndog-Passi III 1574,Douala,Douala VI,Ndog-Passi III,4.128496,9.709126,+237 692 540 335,pointelecamn@yahoo.fr,607,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1575,Point ELECAM Bessengue 1575,Douala,Douala III,Bessengue,4.023427,9.644517,+237 691 415 630,pointelecamb@yahoo.fr,4092,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1576,Agence ELECAM Bepanda 1576,Douala,Douala I,Bepanda,4.101553,9.671716,+237 693 835 870,agenceelecam@gmail.com,1198,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1577,Agence ELECAM Bonanjo 1577,Douala,Douala I,Bonanjo,3.998153,9.690618,+237 690 904 286,agenceelecam@elecam.cm,1604,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1578,Point ELECAM Boko 1578,Douala,Douala III,Boko,4.086699,9.752193,+237 692 564 716,pointelecamb@gmail.com,4062,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1579,Point ELECAM Bessengue 1579,Douala,Douala IV,Bessengue,4.070498,9.734414,+237 678 134 158,pointelecamb@elecam.cm,2678,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1580,Agence ELECAM PK12 1580,Douala,Douala III,PK12,4.008839,9.782173,+237 222 036 316,agenceelecam@gmail.com,5000,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1581,Agence ELECAM Nkongmondo 1581,Douala,Douala I,Nkongmondo,4.060842,9.731679,+237 693 795 411,agenceelecam@yahoo.fr,4882,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1582,Point ELECAM Village 1582,Douala,Douala VI,Village,4.052999,9.783774,+237 690 703 534,pointelecamv@elecam.cm,3554,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1583,Agence ELECAM Nyalla 1583,Douala,Douala IV,Nyalla,4.047139,9.789854,+237 678 457 905,agenceelecam@gmail.com,875,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1584,Point ELECAM Japoma 1584,Douala,Douala I,Japoma,4.049957,9.746212,+237 694 482 815,pointelecamj@gmail.com,1068,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1585,Point ELECAM Logpom 1585,Douala,Douala VI,Logpom,4.008953,9.737504,+237 690 668 018,pointelecaml@yahoo.fr,3005,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1586,Point ELECAM Japoma 1586,Douala,Douala IV,Japoma,4.085507,9.633395,+237 222 014 143,pointelecamj@yahoo.fr,3045,Lun–Sam 08h00–16h00,En rénovation
ELECAM-DOU-1587,Point ELECAM Ndogpassi 1587,Douala,Douala IV,Ndogpassi,4.081229,9.779923,+237 243 274 716,pointelecamn@elecam.cm,4337,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1588,Point ELECAM Makepe 1588,Douala,Douala IV,Makepe,4.013711,9.672986,+237 693 326 748,pointelecamm@elecam.cm,2455,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1589,Point ELECAM Bonaloka 1589,Douala,Douala I,Bonaloka,4.082317,9.665916,+237 692 116 375,pointelecamb@elecam.cm,1477,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1590,Point ELECAM PK10 1590,Douala,Douala I,PK10,4.089953,9.678459,+237 678 674 166,pointelecamp@gmail.com,4963,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1591,Agence ELECAM Youpwé 1591,Douala,Douala VI,Youpwé,3.989726,9.773473,+237 243 161 676,agenceelecam@elecam.cm,4170,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1592,Point ELECAM Bonaloka 1592,Douala,Douala I,Bonaloka,4.096121,9.783966,+237 690 758 133,pointelecamb@gmail.com,2088,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1593,Agence ELECAM Mboppi 1593,Douala,Douala VI,Mboppi,4.046522,9.67204,+237 233 471 815,agenceelecam@gmail.com,1883,Lun–Ven 07h30–14h30,Temporairement fermé
ELECAM-DOU-1594,Point ELECAM Bonaloka 1594,Douala,Douala IV,Bonaloka,3.973587,9.689893,+237 678 056 513,pointelecamb@yahoo.fr,1839,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1595,Point ELECAM Bonapriso 1595,Douala,Douala II,Bonapriso,4.100348,9.783483,+237 691 536 734,pointelecamb@yahoo.fr,2357,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1596,Point ELECAM Ndog-Bea 1596,Douala,Douala III,Ndog-Bea,3.965034,9.693971,+237 690 670 476,pointelecamn@elecam.cm,652,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1597,Point ELECAM PK12 1597,Douala,Douala VI,PK12,4.016131,9.628837,+237 692 007 370,pointelecamp@yahoo.fr,4414,Lun–Sam 07h30–15h00,En rénovation
ELECAM-DOU-1598,Point ELECAM Ndokoti 1598,Douala,Douala VI,Ndokoti,3.991549,9.76595,+237 679 954 313,pointelecamn@elecam.cm,1050,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1599,Point ELECAM Makepe 1599,Douala,Douala IV,Makepe,4.101917,9.72059,+237 243 079 476,pointelecamm@yahoo.fr,4159,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1600,Agence ELECAM PK12 1600,Douala,Douala IV,PK12,4.074449,9.756824,+237 693 792 248,agenceelecam@elecam.cm,3568,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1601,Agence ELECAM Logpom 1601,Douala,Douala VI,Logpom,4.085093,9.668897,+237 690 198 093,agenceelecam@gmail.com,4846,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1602,Point ELECAM Bonaloka 1602,Douala,Douala III,Bonaloka,4.057097,9.735381,+237 692 357 070,pointelecamb@elecam.cm,1279,Lun–Ven 08h00–15h30,Temporairement fermé
ELECAM-DOU-1603,Agence ELECAM Bali 1603,Douala,Douala VI,Bali,4.05643,9.769483,+237 222 886 910,agenceelecam@elecam.cm,864,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1604,Agence ELECAM Boko 1604,Douala,Douala V,Boko,4.07453,9.655973,+237 695 621 433,agenceelecam@elecam.cm,4878,Lun–Ven 08h00–15h30,Temporairement fermé
ELECAM-DOU-1605,Point ELECAM PK14 1605,Douala,Douala III,PK14,4.090146,9.678395,+237 678 070 828,pointelecamp@elecam.cm,4675,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1606,Point ELECAM Mboppi 1606,Douala,Douala V,Mboppi,4.01758,9.763783,+237 695 020 046,pointelecamm@yahoo.fr,1384,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1607,Point ELECAM PK17 1607,Douala,Douala V,PK17,4.126978,9.714214,+237 694 724 601,pointelecamp@gmail.com,581,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1608,Point ELECAM Akwa 1608,Douala,Douala II,Akwa,4.088002,9.708118,+237 678 898 198,pointelecama@gmail.com,2471,Lun–Sam 08h00–16h00,Temporairement fermé
ELECAM-DOU-1609,Point ELECAM Sodiko 1609,Douala,Douala V,Sodiko,4.097856,9.728511,+237 677 354 672,pointelecams@yahoo.fr,3020,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1610,Bureau ELECAM Douala I — Bassa,Douala,Douala I,Bassa,4.027178,9.643612,+237 692 813 913,bureauelecam@yahoo.fr,4667,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1611,Agence ELECAM Nyalla 1611,Douala,Douala IV,Nyalla,4.024195,9.732257,+237 695 093 582,agenceelecam@elecam.cm,4142,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1612,Point ELECAM Logpom 1612,Douala,Douala V,Logpom,4.049705,9.750928,+237 690 338 805,pointelecaml@gmail.com,2216,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1613,Point ELECAM Ndoghem 1613,Douala,Douala I,Ndoghem,4.094882,9.681658,+237 677 819 126,pointelecamn@yahoo.fr,1634,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1614,Point ELECAM Bepanda 1614,Douala,Douala III,Bepanda,4.003311,9.72368,+237 692 804 057,pointelecamb@elecam.cm,1450,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1615,Bureau ELECAM Douala VI — Nkongmondo,Douala,Douala VI,Nkongmondo,3.972566,9.670606,+237 690 553 006,bureauelecam@elecam.cm,4282,Lun–Ven 08h00–15h30,En rénovation
ELECAM-DOU-1616,Point ELECAM Bonapriso 1616,Douala,Douala III,Bonapriso,4.043685,9.639172,+237 243 849 277,pointelecamb@elecam.cm,533,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1617,Point ELECAM Akwa 1617,Douala,Douala III,Akwa,3.973987,9.727553,+237 691 996 942,pointelecama@elecam.cm,3643,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1618,Agence ELECAM Youpwé 1618,Douala,Douala VI,Youpwé,4.03675,9.648717,+237 233 287 035,agenceelecam@yahoo.fr,1891,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1619,Point ELECAM Bangue 1619,Douala,Douala III,Bangue,3.967232,9.69113,+237 693 817 353,pointelecamb@elecam.cm,4717,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1620,Agence ELECAM Koumassi 1620,Douala,Douala VI,Koumassi,4.133716,9.727669,+237 233 255 481,agenceelecam@elecam.cm,3756,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1621,Point ELECAM Bonaloka 1621,Douala,Douala I,Bonaloka,4.058386,9.696717,+237 695 260 139,pointelecamb@elecam.cm,4568,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1622,Bureau ELECAM Douala III — Ndogbong,Douala,Douala III,Ndogbong,4.02633,9.768309,+237 242 689 184,bureauelecam@elecam.cm,2502,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1623,Point ELECAM Village 1623,Douala,Douala II,Village,4.010734,9.682979,+237 243 147 099,pointelecamv@elecam.cm,4579,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1624,Point ELECAM PK12 1624,Douala,Douala III,PK12,4.049838,9.710537,+237 693 611 484,pointelecamp@yahoo.fr,994,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1625,Point ELECAM Ndog-Bong 1625,Douala,Douala IV,Ndog-Bong,3.996828,9.652994,+237 233 102 018,pointelecamn@elecam.cm,4185,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1626,Point ELECAM New Bell 1626,Douala,Douala II,New Bell,4.085513,9.77383,+237 222 068 470,pointelecamn@elecam.cm,4539,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1627,Point ELECAM Bepanda 1627,Douala,Douala IV,Bepanda,4.051397,9.790942,+237 692 970 326,pointelecamb@gmail.com,2757,Lun–Ven 07h30–14h30,Temporairement fermé
ELECAM-DOU-1628,Point ELECAM Bassa 1628,Douala,Douala V,Bassa,4.063849,9.731235,+237 691 877 545,pointelecamb@elecam.cm,2796,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1629,Point ELECAM Nyalla 1629,Douala,Douala III,Nyalla,4.080818,9.71523,+237 695 132 985,pointelecamn@gmail.com,4468,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1630,Point ELECAM Village 1630,Douala,Douala II,Village,4.079972,9.749719,+237 677 388 444,pointelecamv@gmail.com,2059,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1631,Bureau ELECAM Douala I — Ndogpassi,Douala,Douala I,Ndogpassi,4.090039,9.728612,+237 693 066 559,bureauelecam@gmail.com,3970,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1632,Point ELECAM Kotto 1632,Douala,Douala V,Kotto,4.055816,9.726685,+237 693 032 465,pointelecamk@gmail.com,4533,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1633,Point ELECAM Youpwé 1633,Douala,Douala II,Youpwé,3.969594,9.68841,+237 222 679 312,pointelecamy@elecam.cm,4376,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1634,Agence ELECAM Deido 1634,Douala,Douala VI,Deido,4.117624,9.677701,+237 691 091 801,agenceelecam@elecam.cm,729,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1635,Point ELECAM Bepanda 1635,Douala,Douala V,Bepanda,4.007319,9.728055,+237 692 956 790,pointelecamb@yahoo.fr,2708,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1636,Agence ELECAM New Bell 1636,Douala,Douala V,New Bell,3.986617,9.658449,+237 690 645 065,agenceelecam@gmail.com,1538,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1637,Point ELECAM Cite SIC 1637,Douala,Douala II,Cite SIC,4.059233,9.701754,+237 222 536 749,pointelecamc@gmail.com,1922,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1638,Point ELECAM Bepanda 1638,Douala,Douala I,Bepanda,4.064517,9.674293,+237 693 641 829,pointelecamb@elecam.cm,4788,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1639,Point ELECAM Kotto 1639,Douala,Douala II,Kotto,4.126974,9.680709,+237 691 101 927,pointelecamk@elecam.cm,976,Lun–Sam 08h00–16h00,Temporairement fermé
ELECAM-DOU-1640,Point ELECAM Kotto 1640,Douala,Douala III,Kotto,3.970759,9.712103,+237 691 150 585,pointelecamk@yahoo.fr,1707,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1641,Point ELECAM Ndog-Bea 1641,Douala,Douala IV,Ndog-Bea,4.010173,9.735235,+237 694 068 846,pointelecamn@elecam.cm,2158,Lun–Ven 08h00–15h30,En rénovation
ELECAM-DOU-1642,Point ELECAM Village 1642,Douala,Douala I,Village,4.097257,9.700554,+237 692 294 790,pointelecamv@elecam.cm,1377,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1643,Point ELECAM Soboum 1643,Douala,Douala I,Soboum,4.116525,9.692572,+237 233 890 498,pointelecams@yahoo.fr,2114,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1644,Point ELECAM Mbanya 1644,Douala,Douala III,Mbanya,4.020743,9.686544,+237 242 210 579,pointelecamm@gmail.com,1852,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1645,Point ELECAM Logbessou 1645,Douala,Douala VI,Logbessou,4.011466,9.691042,+237 694 091 952,pointelecaml@elecam.cm,4864,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1646,Point ELECAM New Bell 1646,Douala,Douala III,New Bell,4.086115,9.630247,+237 242 556 341,pointelecamn@yahoo.fr,4831,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1647,Agence ELECAM PK17 1647,Douala,Douala VI,PK17,4.094662,9.746687,+237 233 644 481,agenceelecam@elecam.cm,3249,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1648,Agence ELECAM Japoma 1648,Douala,Douala VI,Japoma,4.054844,9.631323,+237 222 617 506,agenceelecam@gmail.com,2969,Lun–Sam 08h00–16h00,Temporairement fermé
ELECAM-DOU-1649,Agence ELECAM Bali 1649,Douala,Douala II,Bali,4.055345,9.680848,+237 222 686 155,agenceelecam@gmail.com,904,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1650,Point ELECAM Soboum 1650,Douala,Douala V,Soboum,3.981787,9.749578,+237 677 743 030,pointelecams@yahoo.fr,3712,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1651,Point ELECAM Japoma 1651,Douala,Douala III,Japoma,4.038808,9.700556,+237 691 124 823,pointelecamj@yahoo.fr,790,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1652,Agence ELECAM New Bell 1652,Douala,Douala VI,New Bell,4.068152,9.661223,+237 690 026 546,agenceelecam@yahoo.fr,4955,Lun–Ven 08h00–15h30,Temporairement fermé
ELECAM-DOU-1653,Point ELECAM Ndog-Passi III 1653,Douala,Douala IV,Ndog-Passi III,4.000024,9.728346,+237 233 791 217,pointelecamn@yahoo.fr,1878,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1654,Point ELECAM Koumassi 1654,Douala,Douala III,Koumassi,4.036709,9.693312,+237 694 977 653,pointelecamk@gmail.com,3535,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1655,Point ELECAM Ndog-Bong 1655,Douala,Douala IV,Ndog-Bong,4.060322,9.75527,+237 690 262 840,pointelecamn@yahoo.fr,4936,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1656,Point ELECAM Makepe 1656,Douala,Douala I,Makepe,3.997357,9.730124,+237 691 288 618,pointelecamm@yahoo.fr,3560,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1657,Point ELECAM Mboppi 1657,Douala,Douala I,Mboppi,4.093026,9.655455,+237 693 230 595,pointelecamm@yahoo.fr,3654,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1658,Bureau ELECAM Douala I — Ndog-Bong,Douala,Douala I,Ndog-Bong,4.091082,9.765379,+237 242 222 002,bureauelecam@elecam.cm,1580,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1659,Point ELECAM Nyalla 1659,Douala,Douala V,Nyalla,4.110858,9.695259,+237 690 280 424,pointelecamn@gmail.com,2097,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1660,Bureau ELECAM Douala I — Kotto,Douala,Douala I,Kotto,4.063387,9.739629,+237 694 064 662,bureauelecam@yahoo.fr,1085,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1661,Point ELECAM Nyalla Extension 1661,Douala,Douala I,Nyalla Extension,4.080482,9.695848,+237 693 556 094,pointelecamn@gmail.com,2594,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1662,Point ELECAM PK10 1662,Douala,Douala IV,PK10,3.965992,9.735603,+237 690 386 818,pointelecamp@yahoo.fr,1976,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1663,Agence ELECAM Kotto 1663,Douala,Douala II,Kotto,3.973578,9.681327,+237 242 572 251,agenceelecam@elecam.cm,1922,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1664,Point ELECAM Bonanjo 1664,Douala,Douala II,Bonanjo,3.972907,9.686518,+237 690 740 229,pointelecamb@elecam.cm,3212,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1665,Point ELECAM PK12 1665,Douala,Douala IV,PK12,3.994766,9.774705,+237 678 096 413,pointelecamp@yahoo.fr,959,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1666,Bureau ELECAM Douala III — Bassa,Douala,Douala III,Bassa,4.095813,9.705663,+237 690 495 724,bureauelecam@gmail.com,4783,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1667,Point ELECAM Boko 1667,Douala,Douala IV,Boko,4.139128,9.707811,+237 233 057 626,pointelecamb@elecam.cm,780,Lun–Sam 07h30–15h00,En rénovation
ELECAM-DOU-1668,Agence ELECAM PK12 1668,Douala,Douala IV,PK12,3.997527,9.746048,+237 694 836 249,agenceelecam@gmail.com,2674,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1669,Point ELECAM PK12 1669,Douala,Douala VI,PK12,4.112468,9.725769,+237 690 228 782,pointelecamp@yahoo.fr,3296,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1670,Point ELECAM PK10 1670,Douala,Douala IV,PK10,4.029496,9.63457,+237 691 863 181,pointelecamp@yahoo.fr,2620,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1671,Agence ELECAM Mboppi 1671,Douala,Douala V,Mboppi,4.009098,9.741343,+237 243 350 128,agenceelecam@yahoo.fr,2002,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1672,Point ELECAM Bangue 1672,Douala,Douala V,Bangue,4.049162,9.73685,+237 693 938 302,pointelecamb@yahoo.fr,3406,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1673,Agence ELECAM Ndokoti 1673,Douala,Douala V,Ndokoti,4.094304,9.787343,+237 692 160 865,agenceelecam@elecam.cm,2067,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-DOU-1674,Point ELECAM Bonanjo 1674,Douala,Douala II,Bonanjo,4.048,9.673547,+237 233 821 073,pointelecamb@elecam.cm,4484,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-DOU-1675,Point ELECAM Bonamoussadi 1675,Douala,Douala IV,Bonamoussadi,3.96433,9.729849,+237 690 799 855,pointelecamb@elecam.cm,3734,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1676,Agence ELECAM Nyalla Extension 1676,Douala,Douala III,Nyalla Extension,4.058462,9.763925,+237 677 086 832,agenceelecam@gmail.com,4962,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-DOU-1677,Point ELECAM Boko 1677,Douala,Douala V,Boko,4.021673,9.69766,+237 692 536 084,pointelecamb@elecam.cm,1212,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1678,Agence ELECAM Bangue 1678,Douala,Douala IV,Bangue,4.011681,9.707343,+237 222 169 451,agenceelecam@elecam.cm,817,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-DOU-1679,Agence ELECAM Ndogpassi 1679,Douala,Douala IV,Ndogpassi,3.968137,9.730709,+237 679 472 500,agenceelecam@gmail.com,3521,Lun–Sam 07h30–15h00,Opérationnel
