id,nom,ville,arrondissement,quartier,type_batiment,latitude,longitude,telephone,nb_urnes,accessibilite_pmr,inscrits_2017,votants_2017,bulletins_nuls_2017,SVE_2017,taux_participation_2017,RDPC_votes_2017,CDP_votes_2017,EPG_votes_2017,SAJ_votes_2017,ESA_votes_2017,autres_votes_2017,inscrits_2018,votants_2018,bulletins_nuls_2018,SVE_2018,taux_participation_2018,RDPC_votes_2018,CDP_votes_2018,EPG_votes_2018,SAJ_votes_2018,ESA_votes_2018,autres_votes_2018,inscrits_2019,votants_2019,bulletins_nuls_2019,SVE_2019,taux_participation_2019,RDPC_votes_2019,CDP_votes_2019,EPG_votes_2019,SAJ_votes_2019,ESA_votes_2019,autres_votes_2019
BV-YAO-2700,Bibliothèque municipale de Mvog-Beti — Bureau 2,Yaoundé,Yaoundé VI,Mvog-Beti,Bibliothèque municipale,3.788733,11.503647,+237 243 845 559,4,Non,324,187,2,185,0.577,140,20,3,3,5,14,324,121,1,120,0.376,68,9,3,8,16,16,324,149,1,148,0.463,103,4,9,9,9,14
BV-YAO-2701,Bureau de Vote Obili N°7,Yaoundé,Yaoundé III,Obili,École primaire,3.815211,11.530645,+237 690 788 122,1,Non,427,313,7,306,0.735,148,40,4,21,45,48,427,165,7,158,0.388,101,19,3,15,3,17,427,251,7,244,0.59,159,20,17,3,19,26
BV-YAO-2702,Bureau de Vote Briqueterie 2702,Yaoundé,Yaoundé III,Briqueterie,Centre social,3.904784,11.539037,+237 695 492 081,3,Non,872,482,18,464,0.553,251,56,50,5,38,64,872,423,11,412,0.485,264,10,5,57,31,45,872,490,6,484,0.562,329,36,33,35,4,47
BV-YAO-2703,Bureau de Vote Santa Barbara 2703,Yaoundé,Yaoundé VII,Santa Barbara,Bibliothèque municipale,3.904954,11.573825,+237 678 341 590,2,Non,932,625,20,605,0.672,471,32,17,27,18,40,932,407,11,396,0.438,218,40,20,58,6,54,932,316,11,305,0.34,190,20,19,18,23,35
BV-YAO-2704,Bureau de Vote Simbock 2704,Yaoundé,Yaoundé II,Simbock,Centre culturel,3.823966,11.518929,+237 233 671 647,1,Oui,217,162,1,161,0.747,118,15,4,9,2,13,217,114,1,113,0.53,57,15,6,11,7,17,217,118,4,114,0.546,78,9,4,10,2,11
BV-YAO-2705,Bureau de Vote Yaoundé II — Nsam 2705,Yaoundé,Yaoundé II,Nsam,École primaire,3.859576,11.46288,+237 243 040 939,1,Non,618,239,5,234,0.387,171,17,8,1,18,19,618,369,4,365,0.598,243,33,17,10,25,37,618,201,6,195,0.327,120,14,8,15,15,23
BV-YAO-2706,Bureau de Vote Nkomo 2706,Yaoundé,Yaoundé I,Nkomo,Lycée,3.82538,11.559945,+237 233 965 778,2,Oui,608,244,9,235,0.402,176,21,2,3,15,18,608,268,7,261,0.441,155,13,16,35,10,32,608,275,9,266,0.453,190,9,19,8,17,23
BV-YAO-2707,Bureau de Vote Yaoundé IV — Djoungolo 2707,Yaoundé,Yaoundé IV,Djoungolo,Centre communautaire,3.889626,11.520355,+237 679 631 197,1,Non,175,84,3,81,0.482,56,3,4,5,5,8,175,118,3,115,0.678,76,3,9,5,10,12,175,64,1,63,0.366,39,8,1,6,2,7
BV-YAO-2708,Bureau de Vote Yaoundé V — Nkolo 2708,Yaoundé,Yaoundé V,Nkolo,Bibliothèque municipale,3.791829,11.504566,+237 692 777 580,4,Non,705,515,20,495,0.731,296,42,27,15,55,60,705,291,6,285,0.414,209,8,14,4,27,23,705,320,15,305,0.454,170,27,31,24,12,41
BV-YAO-2709,Bureau de Vote Nkolbisson 2709,Yaoundé,Yaoundé III,Nkolbisson,Bibliothèque municipale,3.886039,11.599025,+237 691 417 988,3,Non,534,336,8,328,0.63,184,9,33,36,22,44,534,240,11,229,0.45,151,10,13,15,16,24,534,180,7,173,0.338,90,17,5,19,17,25
BV-YAO-2710,Centre communautaire de Nkolbikok — Bureau 7,Yaoundé,Yaoundé V,Nkolbikok,Centre communautaire,3.931574,11.570211,+237 694 531 491,2,Oui,442,309,11,298,0.7,175,33,21,17,15,37,442,292,9,283,0.662,216,16,18,7,6,20,442,253,7,246,0.573,199,10,6,10,7,14
BV-YAO-2711,Bureau de Vote Yaoundé III — Nkol-Afeme 2711,Yaoundé,Yaoundé III,Nkol-Afeme,Centre social,3.92611,11.54329,+237 690 728 744,4,Oui,1107,747,36,711,0.675,359,76,43,90,37,106,1107,730,26,704,0.66,473,44,22,51,45,69,1107,649,14,635,0.587,409,49,33,58,18,68
BV-YAO-2712,Bureau de Vote Mvog-Beti 2712,Yaoundé,Yaoundé IV,Mvog-Beti,Bibliothèque municipale,3.929022,11.503469,+237 243 332 090,3,Non,1144,578,18,560,0.506,397,12,32,56,14,49,1144,517,10,507,0.452,368,33,36,12,16,42,1144,328,3,325,0.288,223,28,4,36,3,31
BV-YAO-2713,Bureau de Vote Obili 2713,Yaoundé,Yaoundé IV,Obili,École primaire,3.744113,11.502135,+237 694 178 256,1,Non,1111,583,23,560,0.525,294,68,48,39,31,80,1111,539,5,534,0.486,332,27,47,53,14,61,1111,579,27,552,0.521,366,16,33,38,43,56
BV-YAO-2714,Bureau de Vote Oyomabang N°16,Yaoundé,Yaoundé II,Oyomabang,Centre communautaire,3.942922,11.491372,+237 694 303 903,2,Non,170,64,1,63,0.377,50,4,2,1,2,4,170,66,2,64,0.394,41,6,2,3,5,7,170,62,1,61,0.366,34,5,2,8,4,8
BV-YAO-2715,Centre culturel Olembe,Yaoundé,Yaoundé II,Olembe,Centre culturel,3.914706,11.550599,+237 243 001 838,1,Oui,536,269,12,257,0.502,152,29,29,6,9,32,536,184,7,177,0.344,98,18,12,11,14,24,536,340,15,325,0.636,222,11,19,22,20,31
BV-YAO-2716,Centre de Vote de Nkol-Afeme — Salle 2,Yaoundé,Yaoundé II,Nkol-Afeme,École primaire,3.93885,11.475454,+237 694 760 710,2,Non,775,308,7,301,0.397,162,14,11,37,35,42,775,373,11,362,0.482,191,33,41,24,21,52,775,416,15,401,0.537,191,52,35,50,10,63
BV-YAO-2717,Bureau de Vote Nkolo 2717,Yaoundé,Yaoundé V,Nkolo,Lycée,3.937825,11.545281,+237 694 860 913,2,Non,607,334,12,322,0.55,186,44,37,9,5,41,607,393,5,388,0.648,234,10,29,47,21,47,607,190,4,186,0.313,105,10,15,29,2,25
BV-YAO-2718,Salle polyvalente de Mendong — Bureau 3,Yaoundé,Yaoundé II,Mendong,Salle polyvalente,3.850986,11.52329,+237 243 853 322,3,Non,767,319,10,309,0.417,191,13,24,24,22,35,767,469,11,458,0.613,352,30,10,18,16,32,767,429,10,419,0.56,257,33,38,33,9,49
BV-YAO-2719,Collège de Obili — Bureau 1,Yaoundé,Yaoundé V,Obili,Collège,3.936991,11.509606,+237 678 293 745,2,Oui,912,485,10,475,0.532,219,12,91,57,19,77,912,323,9,314,0.354,195,7,24,24,28,36,912,559,26,533,0.614,399,32,3,19,40,40
BV-YAO-2720,Bureau de Vote Yaoundé VI — Étoa-Meki 2720,Yaoundé,Yaoundé VI,Étoa-Meki,Mairie,3.802048,11.579885,+237 233 766 010,1,Non,295,180,8,172,0.611,94,16,10,18,10,24,295,144,5,139,0.488,88,1,8,16,10,16,295,84,1,83,0.286,48,9,11,1,3,11
BV-YAO-2721,Bureau de Vote Carrière 2721,Yaoundé,Yaoundé IV,Carrière,Salle polyvalente,3.946253,11.463096,+237 691 255 211,2,Non,729,444,16,428,0.61,237,46,55,27,6,57,729,364,12,352,0.501,269,14,6,20,18,25,729,314,4,310,0.431,251,7,16,9,9,18
BV-YAO-2722,Centre culturel de Ekounou — Bureau 3,Yaoundé,Yaoundé VII,Ekounou,Centre culturel,3.75342,11.54323,+237 695 652 981,3,Oui,256,95,4,91,0.372,61,8,3,2,8,9,256,169,5,164,0.663,118,3,6,5,18,14,256,163,8,155,0.64,82,2,14,9,26,22
BV-YAO-2723,Bureau de Vote Nkolo 2723,Yaoundé,Yaoundé III,Nkolo,Bibliothèque municipale,3.783469,11.587322,+237 243 504 197,3,Oui,949,480,23,457,0.507,277,19,28,40,39,54,949,313,9,304,0.33,221,18,6,11,23,25,949,293,4,289,0.31,210,13,14,12,16,24
BV-YAO-2724,Centre de Vote de Ngousso — Salle 5,Yaoundé,Yaoundé V,Ngousso,Mairie,3.923571,11.563621,+237 692 942 358,2,Non,261,158,5,153,0.608,101,2,15,7,12,16,261,120,2,118,0.46,84,2,10,1,10,11,261,107,4,103,0.413,70,6,3,3,11,10
BV-YAO-2725,Bureau de Vote Olembe 2725,Yaoundé,Yaoundé V,Olembe,Lycée,3.882102,11.540708,+237 243 722 165,4,Oui,263,96,3,93,0.368,47,3,14,14,1,14,263,81,3,78,0.309,46,10,2,4,6,10,263,136,2,134,0.521,83,8,10,4,13,16
BV-YAO-2726,Mairie Mvog-Mbi,Yaoundé,Yaoundé VII,Mvog-Mbi,Mairie,3.920429,11.510647,+237 692 450 314,4,Non,636,425,18,407,0.67,224,11,48,54,15,55,636,395,12,383,0.621,210,36,45,22,18,52,636,276,10,266,0.436,133,35,21,26,11,40
BV-YAO-2727,Bureau de Vote Efoulan 2727,Yaoundé,Yaoundé V,Efoulan,École primaire,3.934921,11.49559,+237 242 664 231,4,Non,646,276,11,265,0.428,166,12,23,26,8,30,646,366,5,361,0.567,271,25,23,12,3,27,646,273,12,261,0.423,166,13,9,21,23,29
BV-YAO-2728,Bureau de Vote Ahala N°20,Yaoundé,Yaoundé VII,Ahala,Bibliothèque municipale,3.753514,11.448924,+237 692 864 386,4,Non,1079,392,11,381,0.364,243,11,6,59,20,42,1079,653,18,635,0.605,440,43,34,32,28,58,1079,408,12,396,0.379,183,30,42,27,50,64
BV-YAO-2729,Bureau de Vote Nkolbikok 2729,Yaoundé,Yaoundé V,Nkolbikok,Centre social,3.886001,11.439355,+237 222 884 931,4,Oui,512,366,15,351,0.715,259,9,18,14,23,28,512,184,5,179,0.36,125,11,4,11,12,16,512,176,7,169,0.345,81,4,19,14,24,27
BV-YAO-2730,Bureau de Vote Santa Barbara 2730,Yaoundé,Yaoundé VII,Santa Barbara,École primaire,3.925894,11.540416,+237 690 667 654,4,Oui,917,670,30,640,0.731,345,55,62,60,29,89,917,513,5,508,0.559,382,50,10,15,13,38,917,320,14,306,0.35,214,11,11,20,22,28
BV-YAO-2731,Bureau de Vote Yaoundé VI — Obili 2731,Yaoundé,Yaoundé VI,Obili,École primaire,3.818532,11.449551,+237 243 916 191,1,Non,1143,418,6,412,0.366,290,5,39,22,19,37,1143,634,17,617,0.555,421,18,46,37,36,59,1143,637,30,607,0.558,360,42,42,38,51,74
BV-YAO-2732,Centre de Vote de Djoungolo — Salle 3,Yaoundé,Yaoundé VI,Djoungolo,Mairie,3.779987,11.545034,+237 690 605 566,4,Oui,800,391,18,373,0.489,227,12,30,8,52,44,800,398,15,383,0.498,239,20,17,30,34,43,800,479,14,465,0.6,344,30,26,9,19,37
BV-YAO-2733,Mairie de Ngousso — Bureau 8,Yaoundé,Yaoundé V,Ngousso,Mairie,3.771339,11.465542,+237 693 823 984,1,Non,1081,506,23,483,0.469,350,18,19,25,31,40,1081,545,17,528,0.504,371,28,41,34,7,47,1081,270,10,260,0.251,178,2,3,26,26,25
BV-YAO-2734,Centre social de Oyomabang — Bureau 2,Yaoundé,Yaoundé IV,Oyomabang,Centre social,3.830754,11.596905,+237 690 610 239,1,Non,672,497,10,487,0.741,294,42,69,10,14,58,672,446,17,429,0.664,230,13,61,22,43,60,672,251,10,241,0.375,155,8,11,7,34,26
BV-YAO-2735,Salle polyvalente de Santa Barbara — Bureau 7,Yaoundé,Yaoundé IV,Santa Barbara,Salle polyvalente,3.764961,11.498461,+237 692 280 803,1,Oui,678,312,7,305,0.461,218,15,17,13,16,26,678,227,5,222,0.336,170,5,8,1,22,16,678,435,19,416,0.642,227,45,16,27,44,57
BV-YAO-2736,Bureau de Vote Mokolo 2736,Yaoundé,Yaoundé V,Mokolo,Centre social,3.888431,11.552874,+237 690 409 876,4,Non,938,681,11,670,0.727,331,90,62,42,43,102,938,544,11,533,0.581,345,35,28,29,39,57,938,242,10,232,0.258,130,14,17,22,18,31
BV-YAO-2737,Bureau de Vote Yaoundé III — Cité Verte 2737,Yaoundé,Yaoundé III,Cité Verte,Centre social,3.842305,11.410638,+237 679 572 454,4,Oui,578,239,11,228,0.414,163,16,4,3,22,20,578,396,10,386,0.685,203,37,38,20,33,55,578,198,7,191,0.344,115,20,18,13,2,23
BV-YAO-2738,Bureau de Vote Ahala 2738,Yaoundé,Yaoundé I,Ahala,Salle polyvalente,3.871943,11.418148,+237 694 192 303,4,Non,153,73,1,72,0.483,37,6,9,2,7,11,153,85,1,84,0.558,52,1,10,10,1,10,153,84,1,83,0.554,41,9,6,12,2,13
BV-YAO-2739,Bureau de Vote Yaoundé II — Santa Barbara 2739,Yaoundé,Yaoundé II,Santa Barbara,Salle polyvalente,3.828272,11.506434,+237 678 132 358,2,Oui,233,133,6,127,0.571,82,10,7,9,5,14,233,70,2,68,0.301,38,5,7,5,4,9,233,128,5,123,0.553,90,5,7,3,8,10
BV-YAO-2740,Bureau de Vote Mvog-Ada 2740,Yaoundé,Yaoundé V,Mvog-Ada,Centre culturel,3.812079,11.566197,+237 694 542 914,4,Oui,459,288,5,283,0.629,175,19,17,18,21,33,459,220,6,214,0.48,162,9,8,12,7,16,459,244,11,233,0.533,118,25,22,25,8,35
BV-YAO-2741,Bibliothèque municipale de Djoungolo — Bureau 2,Yaoundé,Yaoundé II,Djoungolo,Bibliothèque municipale,3.777367,11.453914,+237 233 002 054,2,Oui,1026,592,11,581,0.577,273,35,82,39,59,93,1026,327,8,319,0.319,161,33,30,39,8,48,1026,560,7,553,0.547,364,42,40,36,14,57
BV-YAO-2742,Bureau de Vote Yaoundé IV — Essos 2742,Yaoundé,Yaoundé IV,Essos,Lycée,3.852034,11.502264,+237 677 317 919,4,Oui,339,216,2,214,0.64,121,8,34,19,4,28,339,192,7,185,0.567,120,16,6,18,5,20,339,140,2,138,0.415,93,7,9,5,10,14
BV-YAO-2743,Bureau de Vote Nsimeyong N°6,Yaoundé,Yaoundé VII,Nsimeyong,Centre communautaire,3.868661,11.558511,+237 693 573 373,2,Non,521,385,4,381,0.74,281,40,14,10,6,30,521,340,16,324,0.654,197,7,5,57,20,38,521,262,7,255,0.503,121,31,31,19,13,40
BV-YAO-2744,Bureau de Vote Mendong 2744,Yaoundé,Yaoundé V,Mendong,Collège,3.864629,11.428684,+237 678 971 272,2,Non,799,594,10,584,0.744,411,22,33,36,30,52,799,500,21,479,0.626,384,23,24,12,7,29,799,269,9,260,0.337,152,6,28,18,23,33
BV-YAO-2745,Bureau de Vote Briqueterie N°8,Yaoundé,Yaoundé I,Briqueterie,Salle polyvalente,3.824917,11.497238,+237 691 973 935,4,Oui,979,390,12,378,0.399,291,20,22,16,3,26,979,375,6,369,0.384,212,40,40,15,14,48,979,389,6,383,0.398,221,35,27,26,25,49
BV-YAO-2746,Bureau de Vote Yaoundé VII — Melen 2746,Yaoundé,Yaoundé VII,Melen,Collège,3.897752,11.534858,+237 243 509 394,3,Non,1080,546,5,541,0.506,397,25,13,18,44,44,1080,392,15,377,0.363,285,15,20,7,22,28,1080,330,14,316,0.306,212,32,11,8,21,32
BV-YAO-2747,Bureau de Vote Nlongkak 2747,Yaoundé,Yaoundé II,Nlongkak,Centre social,3.907172,11.569381,+237 678 206 137,4,Non,1082,638,12,626,0.59,407,25,63,18,47,66,1082,518,16,502,0.48,384,11,15,22,35,35,1082,540,16,524,0.5,377,34,17,34,18,44
BV-YAO-2748,Bureau de Vote Ekounou 2748,Yaoundé,Yaoundé VII,Ekounou,Collège,3.779128,11.57538,+237 691 504 769,3,Non,235,164,2,162,0.701,90,6,17,12,15,22,235,94,1,93,0.4,54,7,5,11,4,12,235,128,2,126,0.547,74,2,12,10,12,16
BV-YAO-2749,Bureau de Vote Kondengui 2749,Yaoundé,Yaoundé VI,Kondengui,Collège,3.92087,11.509059,+237 678 577 057,4,Non,402,258,3,255,0.643,159,2,13,27,25,29,402,164,8,156,0.408,75,6,25,7,18,25,402,133,2,131,0.331,85,5,8,9,10,14
BV-YAO-2750,Bibliothèque municipale de Messa — Bureau 1,Yaoundé,Yaoundé III,Messa,Bibliothèque municipale,3.840793,11.589544,+237 222 842 120,3,Non,968,723,10,713,0.748,383,87,12,56,76,99,968,345,15,330,0.356,188,34,18,14,33,43,968,615,26,589,0.636,466,14,10,14,48,37
BV-YAO-2751,Bibliothèque municipale Kondengui,Yaoundé,Yaoundé VI,Kondengui,Bibliothèque municipale,3.880093,11.468928,+237 242 411 541,2,Non,214,157,2,155,0.735,82,10,13,6,22,22,214,123,2,121,0.576,66,8,11,14,5,17,214,59,1,58,0.276,43,3,2,1,4,5
BV-YAO-2752,Mairie de Nkoabang — Bureau 6,Yaoundé,Yaoundé III,Nkoabang,Mairie,3.746338,11.472275,+237 679 304 905,4,Oui,411,295,11,284,0.718,210,11,6,11,24,22,411,182,4,178,0.445,126,10,20,2,4,16,411,196,8,188,0.477,105,27,21,2,8,25
BV-YAO-2753,Collège de Briqueterie — Bureau 1,Yaoundé,Yaoundé VII,Briqueterie,Collège,3.894284,11.438916,+237 694 161 814,1,Non,186,93,1,92,0.504,64,1,7,6,5,9,186,117,4,113,0.633,92,3,5,1,6,6,186,93,1,92,0.502,50,2,3,10,14,13
BV-YAO-2754,Bureau de Vote Mvog-Atangana 2754,Yaoundé,Yaoundé VI,Mvog-Atangana,Centre communautaire,3.76562,11.432196,+237 692 517 989,2,Oui,1183,491,18,473,0.416,299,43,15,40,23,53,1183,536,13,523,0.453,333,41,30,38,24,57,1183,558,22,536,0.472,305,73,53,9,26,70
BV-YAO-2755,Bureau de Vote Simbock 2755,Yaoundé,Yaoundé III,Simbock,École primaire,3.888597,11.486912,+237 222 088 252,3,Oui,803,519,12,507,0.647,271,35,20,80,30,71,803,509,19,490,0.634,268,58,31,43,23,67,803,500,20,480,0.623,263,44,51,45,12,65
BV-YAO-2756,Bureau de Vote Mimboman 2756,Yaoundé,Yaoundé I,Mimboman,Lycée,3.792217,11.556541,+237 692 674 593,2,Non,1122,647,17,630,0.577,330,30,39,69,72,90,1122,363,8,355,0.324,163,38,14,45,37,58,1122,682,30,652,0.609,463,30,37,37,28,57
BV-YAO-2757,Bibliothèque municipale de Mvog-Mbi — Bureau 3,Yaoundé,Yaoundé I,Mvog-Mbi,Bibliothèque municipale,3.864956,11.488955,+237 692 253 777,1,Oui,871,385,8,377,0.443,250,36,22,28,3,38,871,316,15,301,0.363,192,6,29,10,31,33,871,491,20,471,0.564,378,21,5,28,11,28
BV-YAO-2758,Bureau de Vote Nlongkak N°11,Yaoundé,Yaoundé V,Nlongkak,Salle polyvalente,3.875334,11.484406,+237 242 998 950,4,Oui,481,186,6,180,0.388,141,1,12,2,12,12,481,146,1,145,0.305,110,6,1,10,7,11,481,182,6,176,0.379,133,4,6,15,5,13
BV-YAO-2759,Bureau de Vote Yaoundé V — Nkolo 2759,Yaoundé,Yaoundé V,Nkolo,Salle polyvalente,3.74549,11.513429,+237 694 361 733,4,Non,827,331,7,324,0.4,194,32,24,30,5,39,827,298,3,295,0.361,176,24,13,32,14,36,827,515,14,501,0.623,383,16,17,25,24,36
BV-YAO-2760,Bureau de Vote Mvog-Atangana 2760,Yaoundé,Yaoundé I,Mvog-Atangana,Centre culturel,3.903356,11.532518,+237 242 728 882,3,Oui,867,309,13,296,0.357,179,8,34,25,15,35,867,270,11,259,0.312,144,22,22,15,21,35,867,476,7,469,0.55,314,34,27,26,21,47
BV-YAO-2761,Bureau de Vote Santa Barbara 2761,Yaoundé,Yaoundé I,Santa Barbara,Collège,3.832749,11.594272,+237 693 276 958,4,Oui,932,578,12,566,0.621,392,22,16,34,50,52,932,633,21,612,0.68,432,27,22,56,21,54,932,482,20,462,0.517,263,44,44,39,12,60
BV-YAO-2762,Bureau de Vote Odza 2762,Yaoundé,Yaoundé II,Odza,Bibliothèque municipale,3.834665,11.422396,+237 243 759 195,2,Non,1146,463,5,458,0.404,251,22,26,44,53,62,1146,540,12,528,0.472,333,33,21,40,42,59,1146,710,12,698,0.62,448,76,39,25,35,75
BV-YAO-2763,Bureau de Vote Yaoundé I — Cité Verte 2763,Yaoundé,Yaoundé I,Cité Verte,Centre social,3.823193,11.562826,+237 694 674 779,2,Non,183,87,1,86,0.477,48,4,10,8,4,12,183,91,4,87,0.502,57,9,4,7,1,9,183,74,1,73,0.407,44,4,12,3,1,9
BV-YAO-2764,Centre de Vote de Mvan — Salle 1,Yaoundé,Yaoundé V,Mvan,Centre social,3.937864,11.477791,+237 233 896 960,2,Oui,496,241,3,238,0.488,169,15,13,14,6,21,496,152,4,148,0.308,75,17,8,9,17,22,496,312,8,304,0.63,156,17,30,20,36,45
BV-YAO-2765,Bureau de Vote Biyem-Assi N°7,Yaoundé,Yaoundé II,Biyem-Assi,Mairie,3.854736,11.447505,+237 690 160 972,3,Non,1080,659,23,636,0.611,308,106,35,79,9,99,1080,613,8,605,0.568,277,74,65,26,64,99,1080,446,14,432,0.414,326,24,35,9,6,32
BV-YAO-2766,Bureau de Vote Yaoundé III — Ahala 2766,Yaoundé,Yaoundé III,Ahala,Lycée,3.897899,11.563676,+237 242 338 920,4,Oui,809,544,22,522,0.674,254,58,61,17,51,81,809,530,18,512,0.656,264,68,26,20,59,75,809,263,7,256,0.326,186,20,15,10,4,21
BV-YAO-2767,Centre culturel de Etoudi — Bureau 2,Yaoundé,Yaoundé III,Etoudi,Centre culturel,3.938402,11.461396,+237 690 371 266,1,Non,648,419,6,413,0.648,317,24,32,3,8,29,648,215,10,205,0.333,159,5,8,8,11,14,648,247,3,244,0.382,115,34,6,34,16,39
BV-YAO-2768,Mairie de Émana — Bureau 7,Yaoundé,Yaoundé II,Émana,Mairie,3.855106,11.473309,+237 690 546 538,2,Oui,980,427,17,410,0.436,248,38,30,23,22,49,980,566,25,541,0.579,282,19,68,23,71,78,980,436,17,419,0.446,273,23,8,34,37,44
BV-YAO-2769,Bureau de Vote Mvog-Beti 2769,Yaoundé,Yaoundé II,Mvog-Beti,Salle polyvalente,3.832812,11.547658,+237 242 166 127,1,Non,790,424,4,420,0.538,308,27,26,11,14,34,790,389,15,374,0.493,252,4,41,8,32,37,790,286,11,275,0.363,209,4,16,16,10,20
BV-YAO-2770,Bureau de Vote Omnisports 2770,Yaoundé,Yaoundé V,Omnisports,Lycée,3.947224,11.523921,+237 233 772 507,1,Non,1168,757,23,734,0.649,444,38,11,92,62,87,1168,588,18,570,0.504,401,15,44,35,24,51,1168,461,17,444,0.395,249,61,28,25,22,59
BV-YAO-2771,Bureau de Vote Mokolo N°5,Yaoundé,Yaoundé II,Mokolo,Mairie,3.820802,11.560176,+237 691 232 432,3,Oui,395,247,5,242,0.626,135,25,15,23,12,32,395,276,7,269,0.699,168,18,19,29,4,31,395,255,10,245,0.647,119,26,5,33,24,38
BV-YAO-2772,Bureau de Vote Yaoundé IV — Nlongkak 2772,Yaoundé,Yaoundé IV,Nlongkak,Centre culturel,3.792659,11.585578,+237 694 147 346,4,Non,196,69,1,68,0.353,40,1,8,7,3,9,196,136,4,132,0.699,104,4,5,9,1,9,196,69,3,66,0.353,43,7,1,3,5,7
BV-YAO-2773,Bureau de Vote Briqueterie 2773,Yaoundé,Yaoundé IV,Briqueterie,École primaire,3.856066,11.58624,+237 692 146 763,4,Non,1195,459,19,440,0.385,277,24,52,17,21,49,1195,718,14,704,0.601,553,15,26,43,21,46,1195,713,32,681,0.597,341,82,88,13,55,102
BV-YAO-2774,Bureau de Vote Yaoundé VII — Étoa-Meki 2774,Yaoundé,Yaoundé VII,Étoa-Meki,Collège,3.78583,11.56306,+237 679 006 834,3,Non,726,398,11,387,0.548,202,58,11,49,11,56,726,340,12,328,0.469,224,10,43,6,14,31,726,206,8,198,0.285,104,16,7,20,23,28
BV-YAO-2775,Bureau de Vote Yaoundé II — Simbock 2775,Yaoundé,Yaoundé II,Simbock,Lycée,3.869345,11.598712,+237 691 745 035,2,Oui,705,399,18,381,0.567,302,10,8,31,6,24,705,218,3,215,0.31,166,9,7,14,4,15,705,192,9,183,0.272,127,10,15,8,6,17
BV-YAO-2776,Bureau de Vote Biyem-Assi 2776,Yaoundé,Yaoundé IV,Biyem-Assi,Centre social,3.80852,11.465472,+237 694 018 657,4,Non,292,135,2,133,0.465,86,13,7,7,6,14,292,192,4,188,0.66,97,9,28,15,11,28,292,150,3,147,0.515,93,7,10,6,15,16
BV-YAO-2777,Bureau de Vote Oyomabang 2777,Yaoundé,Yaoundé V,Oyomabang,Centre social,3.831897,11.577246,+237 242 520 106,1,Oui,609,424,11,413,0.698,241,14,22,45,39,52,609,202,6,196,0.333,127,11,17,12,8,21,609,157,5,152,0.259,106,18,10,2,2,14
BV-YAO-2778,Bureau de Vote Nkol-Afeme 2778,Yaoundé,Yaoundé VI,Nkol-Afeme,Collège,3.760925,11.558677,+237 233 152 298,4,Non,808,486,4,482,0.602,303,26,47,31,21,54,808,537,25,512,0.665,287,49,52,24,32,68,808,262,3,259,0.324,146,21,29,22,7,34
BV-YAO-2779,Salle polyvalente Nkozoa,Yaoundé,Yaoundé IV,Nkozoa,Salle polyvalente,3.798507,11.464021,+237 690 794 916,3,Non,182,73,3,70,0.401,56,3,1,4,2,4,182,89,2,87,0.494,48,6,3,7,11,12,182,51,1,50,0.282,40,2,1,3,1,3
BV-YAO-2780,Bureau de Vote Mvog-Beti 2780,Yaoundé,Yaoundé II,Mvog-Beti,Lycée,3.859064,11.508328,+237 677 542 368,4,Oui,849,316,8,308,0.373,179,15,16,5,54,39,849,257,4,253,0.303,120,35,21,26,11,40,849,377,7,370,0.445,292,17,17,17,3,24
BV-YAO-2781,Bureau de Vote Briqueterie 2781,Yaoundé,Yaoundé VI,Briqueterie,Centre social,3.92942,11.532759,+237 692 826 068,4,Oui,177,126,1,125,0.716,92,3,7,4,9,10,177,109,2,107,0.617,89,1,4,4,3,6,177,99,1,98,0.564,58,4,4,10,10,12
BV-YAO-2782,Bureau de Vote Yaoundé II — Tsinga 2782,Yaoundé,Yaoundé II,Tsinga,Lycée,3.808411,11.561029,+237 693 820 463,2,Non,894,349,7,342,0.391,267,5,21,18,8,23,894,281,13,268,0.315,127,11,27,33,28,42,894,324,3,321,0.363,249,5,14,14,17,22
BV-YAO-2783,Bureau de Vote Mvan 2783,Yaoundé,Yaoundé I,Mvan,Collège,3.912086,11.576826,+237 678 531 207,4,Oui,228,137,4,133,0.601,92,2,10,10,7,12,228,125,3,122,0.55,59,12,14,1,17,19,228,69,1,68,0.303,54,1,1,5,3,4
BV-YAO-2784,Mairie de Nkozoa — Bureau 8,Yaoundé,Yaoundé IV,Nkozoa,Mairie,3.857182,11.45614,+237 679 612 422,4,Non,1183,717,14,703,0.607,418,82,53,38,26,86,1183,602,12,590,0.51,338,21,64,21,70,76,1183,681,22,659,0.576,529,23,33,28,7,39
BV-YAO-2785,Bureau de Vote Nkoabang N°16,Yaoundé,Yaoundé VI,Nkoabang,Centre social,3.827834,11.414018,+237 677 676 972,2,Oui,547,206,10,196,0.378,143,11,12,3,11,16,547,236,10,226,0.432,125,19,21,20,11,30,547,197,4,193,0.361,100,6,18,23,18,28
BV-YAO-2786,Centre culturel de Nkozoa — Bureau 2,Yaoundé,Yaoundé V,Nkozoa,Centre culturel,3.874961,11.590448,+237 679 355 543,3,Oui,491,192,6,186,0.391,97,12,17,17,16,27,491,313,11,302,0.639,224,1,15,18,20,24,491,214,7,207,0.437,104,20,19,6,27,31
