id,nom,ville,arrondissement,quartier,type_batiment,latitude,longitude,telephone,nb_urnes,accessibilite_pmr,inscrits_2017,votants_2017,bulletins_nuls_2017,SVE_2017,taux_participation_2017,RDPC_votes_2017,CDP_votes_2017,EPG_votes_2017,SAJ_votes_2017,ESA_votes_2017,autres_votes_2017,inscrits_2018,votants_2018,bulletins_nuls_2018,SVE_2018,taux_participation_2018,RDPC_votes_2018,CDP_votes_2018,EPG_votes_2018,SAJ_votes_2018,ESA_votes_2018,autres_votes_2018,inscrits_2019,votants_2019,bulletins_nuls_2019,SVE_2019,taux_participation_2019,RDPC_votes_2019,CDP_votes_2019,EPG_votes_2019,SAJ_votes_2019,ESA_votes_2019,autres_votes_2019
BV-DOU-1384,Bureau de Vote Mbanya 1384,Douala,Douala VI,Mbanya,Centre social,4.011836,9.647419,+237 695 870 671,1,Oui,315,184,6,178,0.587,107,4,10,22,13,22,315,215,4,211,0.685,155,12,12,11,4,17,315,172,4,168,0.548,121,9,9,7,8,14
BV-DOU-1385,Bureau de Vote Logbessou N°8,Douala,Douala III,Logbessou,Centre communautaire,4.062523,9.747164,+237 694 897 977,2,Non,791,421,17,404,0.533,275,25,22,17,26,39,791,300,4,296,0.38,177,22,21,22,18,36,791,315,5,310,0.398,151,19,31,38,23,48
BV-DOU-1386,Salle polyvalente Bonaberi,Douala,Douala III,Bonaberi,Salle polyvalente,4.068785,9.738499,+237 677 323 453,1,Non,685,482,23,459,0.705,339,25,32,13,14,36,685,289,5,284,0.422,173,26,16,24,12,33,685,254,12,242,0.372,117,20,32,21,14,38
BV-DOU-1387,Bureau de Vote New Bell N°16,Douala,Douala V,New Bell,Lycée,4.130745,9.715836,+237 678 680 147,1,Non,739,380,6,374,0.514,261,3,39,33,4,34,739,493,14,479,0.668,337,16,24,31,28,43,739,221,8,213,0.3,138,12,5,4,31,23
BV-DOU-1388,Centre culturel de Nyalla Extension — Bureau 7,Douala,Douala VI,Nyalla Extension,Centre culturel,4.071534,9.72792,+237 694 267 059,1,Non,913,651,20,631,0.714,342,47,48,52,55,87,913,349,5,344,0.383,207,3,29,37,27,41,913,586,9,577,0.643,381,14,48,29,46,59
BV-DOU-1389,École primaire Akwa,Douala,Douala III,Akwa,École primaire,4.10484,9.66636,+237 690 715 266,1,Oui,529,339,3,336,0.642,191,10,39,34,18,44,529,172,7,165,0.327,109,15,14,4,6,17,529,303,3,300,0.574,147,24,17,31,35,46
BV-DOU-1390,Bureau de Vote Bonamoussadi 1390,Douala,Douala III,Bonamoussadi,École primaire,4.072065,9.777232,+237 694 781 503,4,Non,1047,572,14,558,0.547,416,18,24,20,37,43,1047,584,7,577,0.559,313,27,80,53,24,80,1047,318,15,303,0.305,170,21,32,24,16,40
BV-DOU-1391,Bureau de Vote Ndog-Bea 1391,Douala,Douala V,Ndog-Bea,Lycée,4.060671,9.789859,+237 691 613 572,1,Non,589,399,9,390,0.678,275,30,13,22,15,35,589,289,6,283,0.492,178,37,3,10,23,32,589,236,6,230,0.402,133,32,14,15,7,29
BV-DOU-1392,Bureau de Vote PK8 1392,Douala,Douala II,PK8,Salle polyvalente,4.049087,9.795078,+237 679 842 545,1,Non,866,372,17,355,0.43,249,22,16,15,21,32,866,481,17,464,0.556,358,25,24,18,7,32,866,361,17,344,0.417,191,28,30,13,36,46
BV-DOU-1393,Bureau de Vote Bessengue 1393,Douala,Douala I,Bessengue,Centre communautaire,4.059411,9.723874,+237 679 906 766,3,Oui,897,348,3,345,0.388,196,20,29,44,11,45,897,345,7,338,0.386,171,44,21,46,6,50,897,258,6,252,0.288,166,16,15,17,12,26
BV-DOU-1394,Bureau de Vote PK12 1394,Douala,Douala IV,PK12,Mairie,4.09152,9.760547,+237 695 363 316,4,Non,619,275,6,269,0.445,212,14,5,2,19,17,619,430,20,410,0.696,305,28,17,10,18,32,619,211,9,202,0.341,159,8,7,7,8,13
BV-DOU-1395,Bureau de Vote Akwa 1395,Douala,Douala V,Akwa,École primaire,3.998227,9.660183,+237 690 139 759,4,Non,1049,729,17,712,0.695,456,47,61,13,58,77,1049,630,30,600,0.601,409,33,8,29,63,58,1049,305,13,292,0.291,140,29,31,30,16,46
BV-DOU-1396,Bureau de Vote Bonaberi 1396,Douala,Douala III,Bonaberi,Centre culturel,4.032406,9.680122,+237 691 616 454,2,Oui,330,121,4,117,0.369,89,2,3,10,4,9,330,172,6,166,0.524,108,11,9,14,6,18,330,156,6,150,0.476,80,1,20,19,9,21
BV-DOU-1397,Bureau de Vote Bonaberi 1397,Douala,Douala IV,Bonaberi,Salle polyvalente,4.073121,9.681776,+237 678 962 300,1,Non,1091,408,5,403,0.375,280,21,20,22,23,37,1091,690,22,668,0.633,448,14,30,27,83,66,1091,462,16,446,0.424,318,16,22,42,9,39
BV-DOU-1398,Bureau de Vote Douala VI — Nkongmondo 1398,Douala,Douala VI,Nkongmondo,Centre social,3.964929,9.727813,+237 679 223 559,2,Oui,651,233,3,230,0.358,153,16,16,15,7,23,651,295,12,283,0.455,180,16,20,18,18,31,651,369,10,359,0.568,249,11,26,20,20,33
BV-DOU-1399,Bibliothèque municipale de Nzeng-Ayong — Bureau 3,Douala,Douala VI,Nzeng-Ayong,Bibliothèque municipale,3.995318,9.678669,+237 678 840 573,1,Non,714,376,12,364,0.528,199,31,27,30,27,50,714,311,14,297,0.436,157,22,49,6,21,42,714,447,6,441,0.626,299,12,16,32,39,43
BV-DOU-1400,Bureau de Vote PK14 N°19,Douala,Douala II,PK14,Salle polyvalente,4.126781,9.687005,+237 692 222 133,2,Non,1093,750,18,732,0.687,347,61,123,31,54,116,1093,457,22,435,0.418,216,56,44,30,23,66,1093,410,8,402,0.376,204,11,46,49,33,59
BV-DOU-1401,Bureau de Vote Bonaberi 1401,Douala,Douala IV,Bonaberi,Bibliothèque municipale,4.076483,9.696617,+237 693 385 704,1,Non,153,83,3,80,0.547,40,14,2,4,8,12,153,68,1,67,0.446,32,2,6,11,5,11,153,56,1,55,0.368,33,3,1,3,8,7
BV-DOU-1402,Bureau de Vote PK14 1402,Douala,Douala III,PK14,Lycée,4.044246,9.797338,+237 222 585 068,2,Non,689,284,12,272,0.413,150,28,28,17,12,37,689,226,2,224,0.329,147,12,16,6,20,23,689,430,11,419,0.625,207,5,50,61,32,64
BV-DOU-1403,Bureau de Vote Sodiko 1403,Douala,Douala V,Sodiko,Bibliothèque municipale,4.007292,9.745603,+237 690 260 850,3,Oui,587,234,7,227,0.399,126,6,30,21,14,30,587,327,9,318,0.558,168,37,18,19,31,45,587,300,11,289,0.511,139,10,51,40,4,45
BV-DOU-1404,Bureau de Vote Nzeng-Ayong 1404,Douala,Douala VI,Nzeng-Ayong,École primaire,4.027909,9.74901,+237 690 738 915,2,Non,1005,636,31,605,0.634,358,26,41,77,29,74,1005,507,9,498,0.505,385,19,17,28,15,34,1005,622,18,604,0.62,472,17,35,13,27,40
BV-DOU-1405,Salle polyvalente PK14,Douala,Douala VI,PK14,Salle polyvalente,4.054092,9.655908,+237 233 583 685,3,Non,802,446,10,436,0.557,275,19,34,26,33,49,802,315,7,308,0.393,184,5,33,8,41,37,802,280,3,277,0.349,139,26,23,25,22,42
BV-DOU-1406,Bureau de Vote New Bell 1406,Douala,Douala VI,New Bell,Centre social,4.030415,9.792505,+237 233 261 589,3,Non,202,100,3,97,0.496,70,7,3,7,2,8,202,89,1,88,0.442,53,3,8,3,10,11,202,115,1,114,0.573,69,2,14,10,5,14
BV-DOU-1407,Centre social Kotto,Douala,Douala IV,Kotto,Centre social,4.018549,9.72114,+237 233 528 586,1,Non,895,627,15,612,0.701,393,28,20,56,49,66,895,564,18,546,0.631,374,4,25,45,46,52,895,422,14,408,0.472,222,24,47,34,25,56
BV-DOU-1408,Bureau de Vote PK17 N°16,Douala,Douala I,PK17,Lycée,4.057579,9.707401,+237 233 420 361,4,Non,430,202,7,195,0.471,135,12,2,10,18,18,430,293,11,282,0.684,189,25,14,10,16,28,430,243,10,233,0.566,126,18,23,16,18,32
BV-DOU-1409,Centre culturel de Bassa — Bureau 8,Douala,Douala VI,Bassa,Centre culturel,4.000544,9.710031,+237 695 899 967,4,Non,823,568,18,550,0.691,334,33,44,18,56,65,823,452,7,445,0.55,326,28,6,20,29,36,823,372,12,360,0.453,273,12,35,6,8,26
BV-DOU-1410,Centre social de Makepe — Bureau 6,Douala,Douala IV,Makepe,Centre social,4.098042,9.764121,+237 679 834 890,2,Non,781,461,17,444,0.592,275,24,42,43,9,51,781,460,18,442,0.59,308,33,11,21,29,40,781,438,16,422,0.562,232,7,39,32,55,57
BV-DOU-1411,Bureau de Vote Nyalla Extension 1411,Douala,Douala VI,Nyalla Extension,Salle polyvalente,4.108387,9.66134,+237 691 930 994,2,Non,660,268,7,261,0.407,211,6,5,9,15,15,660,371,12,359,0.563,220,26,28,21,22,42,660,324,5,319,0.492,250,9,15,16,8,21
BV-DOU-1412,Mairie de Ndogpassi — Bureau 3,Douala,Douala IV,Ndogpassi,Mairie,4.118219,9.76632,+237 694 690 536,2,Non,237,135,5,130,0.57,89,2,2,13,11,13,237,149,6,143,0.629,83,21,7,5,9,18,237,86,1,85,0.364,61,9,1,4,3,7
BV-DOU-1413,Bureau de Vote Douala I — Boko 1413,Douala,Douala I,Boko,Bibliothèque municipale,4.126436,9.708655,+237 694 149 210,2,Non,529,235,6,229,0.446,156,9,17,9,16,22,529,262,11,251,0.496,197,4,17,12,4,17,529,296,13,283,0.56,175,16,21,19,19,33
BV-DOU-1414,Lycée de Ndog-Passi III — Bureau 8,Douala,Douala II,Ndog-Passi III,Lycée,4.054144,9.639407,+237 678 885 295,1,Non,1027,690,30,660,0.672,467,43,49,20,23,58,1027,585,15,570,0.57,262,44,31,34,106,93,1027,355,12,343,0.347,187,28,23,17,41,47
BV-DOU-1415,École primaire de Bonaloka — Bureau 2,Douala,Douala II,Bonaloka,École primaire,4.004871,9.737189,+237 691 041 673,2,Oui,953,557,7,550,0.585,307,61,24,22,63,73,953,469,15,454,0.492,334,18,36,3,27,36,953,424,13,411,0.445,295,29,12,29,11,35
BV-DOU-1416,Bureau de Vote Douala II — Logbessou 1416,Douala,Douala II,Logbessou,École primaire,4.114637,9.739832,+237 693 947 074,1,Non,708,520,16,504,0.736,354,34,23,37,11,45,708,396,19,377,0.56,285,23,11,4,26,28,708,211,3,208,0.299,149,10,6,13,12,18
BV-DOU-1417,Bureau de Vote PK14 N°13,Douala,Douala II,PK14,École primaire,4.066522,9.676215,+237 678 162 334,3,Non,719,523,25,498,0.728,237,36,57,16,74,78,719,466,19,447,0.649,304,29,17,42,12,43,719,347,7,340,0.483,247,7,33,8,17,28
BV-DOU-1418,Bureau de Vote Ndogpassi 1418,Douala,Douala II,Ndogpassi,Mairie,4.087155,9.750373,+237 222 973 823,4,Non,729,257,8,249,0.354,151,4,23,15,26,30,729,242,10,232,0.332,177,4,7,22,5,17,729,281,11,270,0.386,133,9,22,25,40,41
BV-DOU-1419,Lycée de Ndog-Bong — Bureau 5,Douala,Douala II,Ndog-Bong,Lycée,4.06016,9.769098,+237 692 318 596,3,Non,184,80,1,79,0.437,56,5,5,2,4,7,184,88,3,85,0.48,67,4,1,5,2,6,184,79,1,78,0.433,48,5,8,1,7,9
BV-DOU-1420,Centre de Vote de Nzeng-Ayong — Salle 4,Douala,Douala IV,Nzeng-Ayong,École primaire,4.081936,9.686825,+237 242 906 908,1,Non,156,113,5,108,0.725,56,13,8,7,8,16,156,71,2,69,0.456,52,2,5,1,4,5,156,99,1,98,0.64,49,11,5,11,7,15
BV-DOU-1421,Lycée Ndoghem,Douala,Douala V,Ndoghem,Lycée,4.023191,9.75071,+237 243 892 555,4,Oui,236,113,3,110,0.482,60,3,11,9,12,15,236,95,3,92,0.406,55,14,1,10,1,11,236,141,4,137,0.597,98,10,3,10,4,12
BV-DOU-1422,Centre de Vote de Bepanda — Salle 2,Douala,Douala IV,Bepanda,Mairie,4.004704,9.726089,+237 695 269 455,3,Non,990,681,29,652,0.688,457,40,41,18,37,59,990,502,5,497,0.507,247,9,44,57,65,75,990,600,7,593,0.606,389,47,33,17,46,61
BV-DOU-1423,Bibliothèque municipale PK14,Douala,Douala V,PK14,Bibliothèque municipale,4.096858,9.704844,+237 243 223 885,1,Oui,706,350,6,344,0.497,191,29,31,16,31,46,706,320,6,314,0.454,171,32,21,16,31,43,706,398,19,379,0.565,197,12,40,45,30,55
BV-DOU-1424,Bureau de Vote PK17 N°1,Douala,Douala VI,PK17,Mairie,3.988529,9.648365,+237 691 059 491,1,Non,426,176,6,170,0.413,124,6,11,7,8,14,426,267,9,258,0.627,119,11,6,35,45,42,426,134,3,131,0.316,92,9,7,8,3,12
BV-DOU-1425,Mairie Bonaberi,Douala,Douala II,Bonaberi,Mairie,4.095137,9.760121,+237 243 948 251,3,Oui,413,165,2,163,0.401,95,15,14,4,14,21,413,247,3,244,0.599,124,11,15,16,42,36,413,249,10,239,0.604,183,4,15,14,6,17
BV-DOU-1426,Lycée de Koumassi — Bureau 5,Douala,Douala IV,Koumassi,Lycée,3.988023,9.726887,+237 690 948 236,3,Oui,176,74,1,73,0.425,48,4,5,4,4,8,176,100,4,96,0.573,66,8,4,1,8,9,176,70,3,67,0.398,36,3,8,9,2,9
BV-DOU-1427,Bureau de Vote Douala I — Deido 1427,Douala,Douala I,Deido,Salle polyvalente,4.063554,9.670685,+237 695 844 149,4,Oui,332,198,4,194,0.597,114,16,16,6,18,24,332,132,1,131,0.398,98,7,8,6,2,10,332,94,2,92,0.285,45,1,15,11,6,14
BV-DOU-1428,Bureau de Vote PK12 N°7,Douala,Douala V,PK12,Bibliothèque municipale,4.088063,9.715988,+237 678 816 992,2,Non,646,414,9,405,0.642,213,18,38,49,29,58,646,223,9,214,0.346,161,10,12,4,11,16,646,225,2,223,0.349,161,16,16,5,6,19
BV-DOU-1429,Bureau de Vote Ndokoti 1429,Douala,Douala III,Ndokoti,Bibliothèque municipale,4.088606,9.690266,+237 695 071 776,1,Non,372,142,2,140,0.382,110,6,6,2,7,9,372,247,9,238,0.665,160,13,18,7,17,23,372,104,1,103,0.281,50,8,10,12,7,16
BV-DOU-1430,Salle polyvalente de Bonapriso — Bureau 1,Douala,Douala III,Bonapriso,Salle polyvalente,4.107318,9.658827,+237 693 798 343,4,Non,1086,631,14,617,0.581,495,14,49,19,3,37,1086,662,26,636,0.61,424,62,13,26,47,64,1086,400,17,383,0.369,254,18,17,22,33,39
BV-DOU-1431,Bureau de Vote PK17 N°11,Douala,Douala VI,PK17,Centre social,4.008705,9.696464,+237 693 982 761,2,Non,941,514,10,504,0.546,286,34,26,50,42,66,941,291,4,287,0.31,179,11,20,21,23,33,941,496,17,479,0.528,233,48,63,23,38,74
BV-DOU-1432,Bureau de Vote Douala IV — Cité des Palmiers 1432,Douala,Douala IV,Cité des Palmiers,Centre culturel,4.120666,9.715389,+237 242 952 737,3,Oui,745,533,23,510,0.716,325,32,18,30,49,56,745,338,8,330,0.454,173,22,33,39,16,47,745,199,8,191,0.268,115,17,20,10,6,23
BV-DOU-1433,Bureau de Vote Makepe 1433,Douala,Douala I,Makepe,Collège,4.061631,9.705155,+237 694 227 127,4,Oui,1055,643,25,618,0.61,456,16,18,47,32,49,1055,479,19,460,0.454,262,59,22,42,15,60,1055,614,11,603,0.583,336,14,50,68,55,80
BV-DOU-1434,Bureau de Vote Cité des Palmiers 1434,Douala,Douala IV,Cité des Palmiers,Bibliothèque municipale,4.080174,9.639915,+237 679 511 905,4,Oui,697,321,12,309,0.461,200,20,26,10,20,33,697,443,20,423,0.636,241,41,10,43,33,55,697,305,9,296,0.438,159,7,13,12,64,41
BV-DOU-1435,Bureau de Vote Douala V — Soboum 1435,Douala,Douala V,Soboum,Lycée,4.055208,9.752761,+237 690 072 958,1,Oui,799,510,19,491,0.639,390,26,13,26,5,31,799,519,25,494,0.65,381,29,19,10,21,34,799,399,19,380,0.5,181,31,24,55,29,60
BV-DOU-1436,Centre culturel de Makepe — Bureau 2,Douala,Douala III,Makepe,Centre culturel,4.098621,9.712867,+237 678 405 364,3,Non,956,597,10,587,0.625,382,37,25,48,33,62,956,435,20,415,0.455,303,18,35,16,9,34,956,477,18,459,0.5,254,11,15,48,69,62
BV-DOU-1437,Bureau de Vote Bangue N°10,Douala,Douala I,Bangue,Centre culturel,4.054251,9.66607,+237 693 341 063,3,Non,1107,803,35,768,0.725,523,38,22,42,69,74,1107,536,20,516,0.485,397,13,37,13,20,36,1107,648,23,625,0.585,437,3,40,46,42,57
BV-DOU-1438,Bureau de Vote Village N°2,Douala,Douala III,Village,Lycée,4.10593,9.673715,+237 693 761 595,4,Oui,347,223,9,214,0.644,169,9,6,9,7,14,347,150,5,145,0.433,89,8,8,13,10,17,347,137,2,135,0.397,108,6,6,1,6,8
BV-DOU-1439,Bureau de Vote Nyalla Extension 1439,Douala,Douala VI,Nyalla Extension,Lycée,3.9978,9.77597,+237 678 050 798,3,Non,570,278,13,265,0.488,149,20,26,17,18,35,570,337,11,326,0.591,209,23,15,24,20,35,570,313,12,301,0.55,175,19,10,32,27,38
BV-DOU-1440,Bureau de Vote Nyalla Extension N°1,Douala,Douala V,Nyalla Extension,Salle polyvalente,3.994571,9.730174,+237 690 425 865,4,Oui,941,397,13,384,0.422,265,28,15,13,27,36,941,357,17,340,0.38,192,15,25,35,28,45,941,295,6,289,0.314,180,23,21,23,9,33
BV-DOU-1441,École primaire Bonanjo,Douala,Douala III,Bonanjo,École primaire,4.115748,9.688224,+237 695 553 885,2,Non,839,348,12,336,0.416,240,16,12,24,15,29,839,318,3,315,0.38,216,3,22,22,22,30,839,421,19,402,0.503,233,34,8,15,61,51
BV-DOU-1442,Bureau de Vote Ndog-Passi III 1442,Douala,Douala II,Ndog-Passi III,Mairie,4.090926,9.704212,+237 242 157 807,3,Non,822,482,23,459,0.588,325,45,20,16,13,40,822,279,2,277,0.34,154,28,27,7,24,37,822,380,13,367,0.463,268,34,15,10,10,30
BV-DOU-1443,Bureau de Vote Nzeng-Ayong 1443,Douala,Douala II,Nzeng-Ayong,Centre social,3.979319,9.741974,+237 694 957 054,1,Oui,1008,459,15,444,0.456,235,17,48,70,11,63,1008,510,6,504,0.507,359,18,4,41,38,44,1008,512,19,493,0.508,254,15,48,61,43,72
BV-DOU-1444,Lycée Logbessou,Douala,Douala III,Logbessou,Lycée,4.0046,9.635222,+237 233 847 971,3,Non,203,149,6,143,0.736,115,3,5,4,7,9,203,93,3,90,0.461,48,2,4,11,12,13,203,114,4,110,0.563,71,12,5,6,4,12
BV-DOU-1445,Bureau de Vote Douala III — Ndog-Passi III 1445,Douala,Douala III,Ndog-Passi III,Lycée,4.065734,9.647036,+237 692 998 302,2,Oui,545,343,5,338,0.631,196,13,35,38,13,43,545,165,2,163,0.303,110,3,2,16,16,16,545,169,6,163,0.311,118,13,9,8,1,14
BV-DOU-1446,Bureau de Vote Cité des Palmiers 1446,Douala,Douala II,Cité des Palmiers,École primaire,4.040732,9.776195,+237 233 184 305,2,Non,356,258,12,246,0.725,140,10,25,5,34,32,356,127,2,125,0.357,84,9,7,7,6,12,356,209,7,202,0.589,125,11,12,16,15,23
BV-DOU-1447,Bureau de Vote Nyalla Extension 1447,Douala,Douala II,Nyalla Extension,Mairie,4.093464,9.74859,+237 678 120 096,2,Oui,708,273,5,268,0.386,190,19,11,18,6,24,708,396,10,386,0.56,271,29,29,14,8,35,708,412,16,396,0.583,224,11,58,32,19,52
BV-DOU-1448,Bureau de Vote Douala I — Ndokoti 1448,Douala,Douala I,Ndokoti,Mairie,4.075936,9.66109,+237 692 476 758,3,Non,793,411,12,399,0.519,254,40,30,12,19,44,793,476,20,456,0.6,320,21,27,37,10,41,793,377,13,364,0.477,244,26,25,11,22,36
BV-DOU-1449,Bureau de Vote Nzeng-Ayong 1449,Douala,Douala VI,Nzeng-Ayong,Lycée,4.02295,9.73162,+237 233 038 839,4,Non,298,187,7,180,0.63,109,8,17,11,13,22,298,171,6,165,0.576,117,9,10,3,11,15,298,186,3,183,0.624,96,12,18,18,13,26
BV-DOU-1450,Bureau de Vote Makepe 1450,Douala,Douala VI,Makepe,Mairie,4.103928,9.724915,+237 678 689 780,4,Oui,1061,417,18,399,0.394,300,10,23,29,7,30,1061,588,14,574,0.554,402,39,39,18,24,52,1061,513,14,499,0.484,365,54,15,14,11,40
BV-DOU-1451,Mairie Mboppi,Douala,Douala III,Mboppi,Mairie,4.010533,9.749833,+237 242 981 879,1,Non,249,132,5,127,0.531,74,5,25,5,2,16,249,78,3,75,0.317,44,8,7,6,1,9,249,110,1,109,0.445,84,4,1,8,4,8
BV-DOU-1452,Bureau de Vote PK10 1452,Douala,Douala VI,PK10,Centre communautaire,4.044393,9.711874,+237 694 013 314,2,Non,1106,578,7,571,0.523,331,25,65,71,7,72,1106,576,23,553,0.522,364,52,50,24,6,57,1106,654,15,639,0.591,369,68,22,68,31,81
BV-DOU-1453,Bureau de Vote Douala V — Nkongmondo 1453,Douala,Douala V,Nkongmondo,Mairie,4.073009,9.661671,+237 678 091 790,2,Non,543,213,2,211,0.394,122,20,15,9,18,27,543,285,5,280,0.526,164,16,29,16,20,35,543,140,5,135,0.26,65,24,2,11,12,21
BV-DOU-1454,Bureau de Vote Douala I — PK12 1454,Douala,Douala I,PK12,Collège,4.006194,9.639357,+237 678 266 141,3,Non,736,513,22,491,0.697,282,55,45,6,40,63,736,257,9,248,0.349,123,6,8,35,38,38,736,233,7,226,0.317,137,8,23,26,5,27
BV-DOU-1455,Bureau de Vote Makepe 1455,Douala,Douala V,Makepe,Centre social,4.031974,9.77614,+237 694 758 187,1,Non,422,207,4,203,0.492,121,6,14,24,13,25,422,202,4,198,0.479,96,15,26,10,20,31,422,229,5,224,0.543,111,14,24,26,15,34
BV-DOU-1456,Bureau de Vote Douala VI — Logpom 1456,Douala,Douala VI,Logpom,Collège,4.042291,9.738995,+237 695 176 761,3,Non,380,196,7,189,0.516,109,9,17,12,18,24,380,214,2,212,0.564,153,6,13,17,5,18,380,239,11,228,0.631,132,3,17,28,19,29
BV-DOU-1457,Salle polyvalente de Ndoghem — Bureau 1,Douala,Douala IV,Ndoghem,Salle polyvalente,4.067626,9.686588,+237 694 626 588,4,Non,298,113,3,110,0.38,64,15,3,10,4,14,298,174,7,167,0.585,98,14,8,14,12,21,298,88,1,87,0.297,48,7,9,2,9,12
BV-DOU-1458,Bureau de Vote Youpwé 1458,Douala,Douala I,Youpwé,Mairie,4.11412,9.671803,+237 693 800 741,4,Oui,497,285,7,278,0.575,217,17,8,2,16,18,497,200,8,192,0.404,126,7,19,2,18,20,497,159,2,157,0.321,98,6,12,9,14,18
BV-DOU-1459,Collège de Makepe — Bureau 5,Douala,Douala III,Makepe,Collège,3.987823,9.738989,+237 222 638 999,2,Non,538,210,9,201,0.39,101,22,5,22,21,30,538,210,4,206,0.39,107,19,23,13,14,30,538,284,2,282,0.529,216,1,18,18,9,20
BV-DOU-1460,Bureau de Vote Village 1460,Douala,Douala II,Village,Bibliothèque municipale,4.010499,9.763048,+237 233 494 479,4,Non,1085,571,9,562,0.527,290,47,54,49,40,82,1085,347,9,338,0.321,271,6,23,16,1,21,1085,324,12,312,0.299,213,11,23,11,24,30
BV-DOU-1461,Centre de Vote de Ndog-Passi III — Salle 5,Douala,Douala V,Ndog-Passi III,Centre culturel,4.138574,9.713167,+237 233 006 712,4,Non,881,393,15,378,0.447,189,9,41,69,13,57,881,330,5,325,0.375,263,18,13,3,9,19,881,248,11,237,0.282,140,27,14,15,12,29
BV-DOU-1462,Bureau de Vote Douala III — Kotto 1462,Douala,Douala III,Kotto,Centre social,4.025712,9.767547,+237 679 557 377,1,Non,259,154,1,153,0.595,86,5,7,7,27,21,259,167,7,160,0.648,94,9,14,8,15,20,259,105,1,104,0.408,62,8,7,7,7,13
BV-DOU-1463,Bureau de Vote Mboppi 1463,Douala,Douala V,Mboppi,Mairie,4.003276,9.664094,+237 243 819 986,3,Non,240,145,4,141,0.605,81,20,16,3,3,18,240,95,1,94,0.397,65,7,3,4,6,9,240,69,2,67,0.289,47,5,2,1,6,6
BV-DOU-1464,Bureau de Vote Deido N°1,Douala,Douala V,Deido,Centre communautaire,4.004525,9.698094,+237 243 280 095,1,Non,611,379,4,375,0.621,222,25,8,36,38,46,611,210,6,204,0.344,144,3,15,16,8,18,611,233,4,229,0.382,106,21,21,26,18,37
BV-DOU-1465,Bureau de Vote Ndogbong 1465,Douala,Douala VI,Ndogbong,Centre communautaire,4.097585,9.668462,+237 694 939 102,3,Oui,1053,486,5,481,0.462,382,15,26,10,18,30,1053,329,10,319,0.313,236,7,9,27,15,25,1053,384,14,370,0.365,257,22,27,10,20,34
BV-DOU-1466,Bureau de Vote Bessengue N°6,Douala,Douala IV,Bessengue,Mairie,4.087692,9.720642,+237 222 127 309,3,Non,424,281,6,275,0.664,216,14,17,4,6,18,424,233,7,226,0.552,131,24,19,4,19,29,424,133,3,130,0.314,104,2,3,4,9,8
BV-DOU-1467,Bureau de Vote Logbessou 1467,Douala,Douala I,Logbessou,Centre social,3.977966,9.697189,+237 243 586 202,4,Non,208,129,3,126,0.624,86,8,1,13,6,12,208,136,1,135,0.656,109,4,3,9,2,8,208,53,1,52,0.258,41,2,2,2,1,4
BV-DOU-1468,École primaire de Nkongmondo — Bureau 7,Douala,Douala IV,Nkongmondo,École primaire,4.00172,9.657109,+237 233 126 826,4,Oui,680,261,4,257,0.384,157,21,24,9,16,30,680,358,10,348,0.527,165,15,43,38,32,55,680,301,10,291,0.443,149,6,42,18,33,43
BV-DOU-1469,Bureau de Vote Ndog-Bea 1469,Douala,Douala V,Ndog-Bea,Centre social,4.071657,9.740306,+237 693 578 963,1,Oui,289,107,4,103,0.371,74,4,9,1,6,9,289,156,6,150,0.543,111,4,12,3,8,12,289,177,8,169,0.614,106,6,5,15,18,19
BV-DOU-1470,École primaire de Bonapriso — Bureau 1,Douala,Douala II,Bonapriso,École primaire,4.017664,9.757744,+237 694 307 244,4,Non,859,490,20,470,0.572,292,23,38,38,25,54,859,586,13,573,0.682,304,72,11,49,56,81,859,448,13,435,0.522,339,23,8,26,10,29
BV-DOU-1471,Bureau de Vote Bepanda N°6,Douala,Douala V,Bepanda,Lycée,4.001086,9.660343,+237 677 606 460,2,Non,381,170,2,168,0.448,82,27,9,5,19,26,381,156,7,149,0.41,112,9,9,5,3,11,381,170,7,163,0.448,111,12,3,6,15,16
BV-DOU-1472,Lycée de Village — Bureau 6,Douala,Douala VI,Village,Lycée,3.979272,9.673478,+237 677 910 789,3,Oui,225,89,1,88,0.399,71,4,1,1,5,6,225,147,5,142,0.656,74,8,9,15,15,21,225,61,1,60,0.273,30,6,8,5,2,9
BV-DOU-1473,École primaire de PK10 — Bureau 1,Douala,Douala II,PK10,École primaire,4.137618,9.726416,+237 222 604 395,4,Non,1016,590,7,583,0.581,306,73,34,54,33,83,1016,464,9,455,0.457,297,38,5,8,59,48,1016,466,8,458,0.459,280,64,7,43,10,54
BV-DOU-1474,Bureau de Vote Village 1474,Douala,Douala II,Village,Bibliothèque municipale,4.069851,9.633856,+237 679 668 030,1,Non,253,159,3,156,0.63,84,9,17,10,14,22,253,115,2,113,0.456,81,11,8,1,2,10,253,146,1,145,0.579,105,10,10,1,7,12
BV-DOU-1475,Bureau de Vote Bonamoussadi N°3,Douala,Douala II,Bonamoussadi,Collège,4.055057,9.771616,+237 679 724 140,2,Non,625,336,9,327,0.539,174,17,37,8,45,46,625,334,15,319,0.535,227,10,10,20,24,28,625,317,6,311,0.508,242,14,11,8,15,21
