id,nom,ville,arrondissement,quartier,latitude,longitude,telephone,email,capacite_inscriptions,horaires_ouverture,statut
ELECAM-YAO-1417,Point ELECAM Oyomabang 1417,Yaoundé,Yaoundé II,Oyomabang,3.859748,11.457193,+237 677 716 617,pointelecamo@gmail.com,4196,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1418,Bureau ELECAM Yaoundé I — Biteng,Yaoundé,Yaoundé I,Biteng,3.849146,11.548715,+237 690 577 051,bureauelecam@elecam.cm,3999,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1419,Point ELECAM Etoudi 1419,Yaoundé,Yaoundé V,Etoudi,3.869111,11.432191,+237 694 692 947,pointelecame@yahoo.fr,4392,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1420,Centre d'Inscription Électorale de Carrière,Yaoundé,Yaoundé I,Carrière,3.827974,11.568486,+237 692 408 919,centredinscr@yahoo.fr,3543,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1421,Point ELECAM Mvog-Beti 1421,Yaoundé,Yaoundé I,Mvog-Beti,3.844119,11.56873,+237 678 436 594,pointelecamm@gmail.com,1307,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1422,Point ELECAM Étoa-Meki 1422,Yaoundé,Yaoundé I,Étoa-Meki,3.77934,11.517896,+237 243 763 672,pointelecamé@elecam.cm,1305,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1423,Point ELECAM Émana 1423,Yaoundé,Yaoundé V,Émana,3.888209,11.430673,+237 222 313 107,pointelecamé@gmail.com,918,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1424,Agence ELECAM Nsimeyong 1424,Yaoundé,Yaoundé V,Nsimeyong,3.829272,11.589469,+237 678 415 705,agenceelecam@elecam.cm,4247,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1425,Point ELECAM Nkoabang 1425,Yaoundé,Yaoundé II,Nkoabang,3.86166,11.397981,+237 690 017 838,pointelecamn@elecam.cm,1346,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1426,Point ELECAM Mvan 1426,Yaoundé,Yaoundé I,Mvan,3.892586,11.566248,+237 243 124 312,pointelecamm@yahoo.fr,3342,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1427,Point ELECAM Oyomabang 1427,Yaoundé,Yaoundé I,Oyomabang,3.809664,11.447578,+237 693 283 385,pointelecamo@elecam.cm,1730,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1428,Point ELECAM Mvog-Ada 1428,Yaoundé,Yaoundé II,Mvog-Ada,3.804639,11.583754,+237 694 778 864,pointelecamm@yahoo.fr,4827,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1429,Agence ELECAM Mvog-Beti 1429,Yaoundé,Yaoundé III,Mvog-Beti,3.893958,11.479653,+237 233 527 836,agenceelecam@yahoo.fr,3386,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1430,Agence ELECAM Émana 1430,Yaoundé,Yaoundé VI,Émana,3.802317,11.442633,+237 243 489 013,agenceelecam@yahoo.fr,2687,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1431,Point ELECAM Tsinga 1431,Yaoundé,Yaoundé III,Tsinga,3.852251,11.574859,+237 222 590 949,pointelecamt@gmail.com,572,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1432,Point ELECAM Mvan 1432,Yaoundé,Yaoundé III,Mvan,3.858276,11.449219,+237 694 761 199,pointelecamm@yahoo.fr,2841,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1433,Point ELECAM Tsinga 1433,Yaoundé,Yaoundé I,Tsinga,3.791096,11.562601,+237 222 833 539,pointelecamt@gmail.com,2865,Lun–Ven 08h00–15h30,Temporairement fermé
ELECAM-YAO-1434,Point ELECAM Mendong 1434,Yaoundé,Yaoundé VII,Mendong,3.826642,11.578651,+237 222 166 996,pointelecamm@yahoo.fr,4865,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1435,Point ELECAM Odza 1435,Yaoundé,Yaoundé VI,Odza,3.797038,11.404944,+237 694 164 121,pointelecamo@yahoo.fr,2380,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1436,Agence ELECAM Bastos 1436,Yaoundé,Yaoundé VI,Bastos,3.812415,11.544227,+237 694 481 193,agenceelecam@yahoo.fr,3713,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1437,Point ELECAM Kondengui 1437,Yaoundé,Yaoundé IV,Kondengui,3.836488,11.468114,+237 692 221 066,pointelecamk@yahoo.fr,968,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1438,Point ELECAM Kondengui 1438,Yaoundé,Yaoundé VII,Kondengui,3.780898,11.510286,+237 242 945 634,pointelecamk@gmail.com,1572,Lun–Ven 07h30–14h30,En rénovation
ELECAM-YAO-1439,Agence ELECAM Tsinga 1439,Yaoundé,Yaoundé IV,Tsinga,3.86996,11.47779,+237 693 457 973,agenceelecam@gmail.com,1634,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1440,Point ELECAM Santa Barbara 1440,Yaoundé,Yaoundé I,Santa Barbara,3.858541,11.601323,+237 222 024 723,pointelecams@yahoo.fr,1969,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1441,Point ELECAM Ngousso 1441,Yaoundé,Yaoundé VII,Ngousso,3.782595,11.540402,+237 242 658 665,pointelecamn@yahoo.fr,536,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1442,Point ELECAM Efoulan 1442,Yaoundé,Yaoundé II,Efoulan,3.937723,11.463518,+237 242 436 737,pointelecame@elecam.cm,2066,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1443,Point ELECAM Messa 1443,Yaoundé,Yaoundé II,Messa,3.840676,11.517296,+237 690 118 920,pointelecamm@elecam.cm,4229,Lun–Sam 07h30–15h00,En rénovation
ELECAM-YAO-1444,Agence ELECAM Omnisports 1444,Yaoundé,Yaoundé IV,Omnisports,3.886122,11.597684,+237 242 461 088,agenceelecam@elecam.cm,2704,Lun–Ven 08h00–15h30,Temporairement fermé
ELECAM-YAO-1445,Point ELECAM Nsimeyong 1445,Yaoundé,Yaoundé V,Nsimeyong,3.881278,11.398201,+237 694 697 755,pointelecamn@gmail.com,4423,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1446,Point ELECAM Nkolbikok 1446,Yaoundé,Yaoundé VII,Nkolbikok,3.852546,11.497183,+237 233 824 395,pointelecamn@gmail.com,3852,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1447,Point ELECAM Nkomo 1447,Yaoundé,Yaoundé I,Nkomo,3.907153,11.566727,+237 678 974 806,pointelecamn@yahoo.fr,3021,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1448,Point ELECAM Olembe 1448,Yaoundé,Yaoundé VI,Olembe,3.806408,11.598049,+237 242 352 466,pointelecamo@elecam.cm,3920,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1449,Point ELECAM Bastos 1449,Yaoundé,Yaoundé I,Bastos,3.767021,11.445444,+237 690 625 707,pointelecamb@gmail.com,1832,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1450,Agence ELECAM Mvog-Beti 1450,Yaoundé,Yaoundé VI,Mvog-Beti,3.926754,11.431008,+237 242 605 361,agenceelecam@elecam.cm,3399,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1451,Point ELECAM Cité Verte 1451,Yaoundé,Yaoundé V,Cité Verte,3.857498,11.564224,+237 694 097 134,pointelecamc@gmail.com,2597,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1452,Point ELECAM Tsinga 1452,Yaoundé,Yaoundé VI,Tsinga,3.911436,11.528522,+237 222 101 253,pointelecamt@gmail.com,2802,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1453,Point ELECAM Nlongkak 1453,Yaoundé,Yaoundé V,Nlongkak,3.804375,11.540483,+237 692 844 506,pointelecamn@yahoo.fr,1769,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1454,Point ELECAM Nkolbisson 1454,Yaoundé,Yaoundé VI,Nkolbisson,3.830177,11.53004,+237 233 832 681,pointelecamn@gmail.com,4502,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1455,Point ELECAM Ekounou 1455,Yaoundé,Yaoundé VI,Ekounou,3.774521,11.57861,+237 222 560 149,pointelecame@yahoo.fr,1538,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1456,Agence ELECAM Biteng 1456,Yaoundé,Yaoundé VI,Biteng,3.739502,11.517679,+237 691 285 960,agenceelecam@yahoo.fr,966,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1457,Agence ELECAM Melen 1457,Yaoundé,Yaoundé VI,Melen,3.760572,11.513846,+237 222 963 384,agenceelecam@elecam.cm,4485,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1458,Agence ELECAM Messa 1458,Yaoundé,Yaoundé IV,Messa,3.777958,11.45139,+237 691 194 186,agenceelecam@yahoo.fr,1728,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1459,Point ELECAM Odza 1459,Yaoundé,Yaoundé VII,Odza,3.941633,11.446315,+237 691 179 450,pointelecamo@gmail.com,3992,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1460,Point ELECAM Santa Barbara 1460,Yaoundé,Yaoundé III,Santa Barbara,3.916834,11.500568,+237 694 230 483,pointelecams@gmail.com,4793,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1461,Agence ELECAM Ngousso 1461,Yaoundé,Yaoundé III,Ngousso,3.889181,11.59956,+237 678 747 434,agenceelecam@gmail.com,2738,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1462,Point ELECAM Nkolbikok 1462,Yaoundé,Yaoundé I,Nkolbikok,3.816223,11.512516,+237 692 705 818,pointelecamn@yahoo.fr,3985,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1463,Point ELECAM Madagascar 1463,Yaoundé,Yaoundé V,Madagascar,3.777871,11.48416,+237 692 860 650,pointelecamm@elecam.cm,2655,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1464,Point ELECAM Essos 1464,Yaoundé,Yaoundé IV,Essos,3.829615,11.523307,+237 678 927 740,pointelecame@yahoo.fr,4415,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1465,Agence ELECAM Tsinga 1465,Yaoundé,Yaoundé VII,Tsinga,3.795539,11.47471,+237 243 233 739,agenceelecam@elecam.cm,2383,Lun–Sam 08h00–16h00,Temporairement fermé
ELECAM-YAO-1466,Point ELECAM Carrière 1466,Yaoundé,Yaoundé VII,Carrière,3.890506,11.47386,+237 678 742 606,pointelecamc@gmail.com,1905,Lun–Ven 07h30–14h30,En rénovation
ELECAM-YAO-1467,Agence ELECAM Ngousso 1467,Yaoundé,Yaoundé VII,Ngousso,3.803175,11.471862,+237 694 758 652,agenceelecam@yahoo.fr,4688,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1468,Point ELECAM Elig-Essono 1468,Yaoundé,Yaoundé II,Elig-Essono,3.886107,11.471345,+237 690 534 801,pointelecame@elecam.cm,3577,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1469,Point ELECAM Mendong 1469,Yaoundé,Yaoundé VII,Mendong,3.934139,11.484638,+237 691 939 128,pointelecamm@yahoo.fr,2751,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1470,Agence ELECAM Nkol-Eton 1470,Yaoundé,Yaoundé VII,Nkol-Eton,3.857499,11.572366,+237 692 619 065,agenceelecam@elecam.cm,3524,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1471,Point ELECAM Nkolbisson 1471,Yaoundé,Yaoundé VII,Nkolbisson,3.888633,11.47386,+237 695 305 482,pointelecamn@elecam.cm,1650,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1472,Point ELECAM Essos 1472,Yaoundé,Yaoundé III,Essos,3.759972,11.56359,+237 679 774 837,pointelecame@yahoo.fr,2299,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1473,Agence ELECAM Nsam 1473,Yaoundé,Yaoundé III,Nsam,3.950963,11.514938,+237 694 483 905,agenceelecam@gmail.com,1389,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1474,Point ELECAM Mokolo 1474,Yaoundé,Yaoundé II,Mokolo,3.775928,11.581702,+237 691 408 224,pointelecamm@elecam.cm,2338,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1475,Point ELECAM Nsam 1475,Yaoundé,Yaoundé III,Nsam,3.802656,11.579036,+237 222 222 003,pointelecamn@gmail.com,3930,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1476,Point ELECAM Nkolbikok 1476,Yaoundé,Yaoundé I,Nkolbikok,3.801062,11.468389,+237 242 041 895,pointelecamn@elecam.cm,2890,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1477,Point ELECAM Etoudi 1477,Yaoundé,Yaoundé II,Etoudi,3.815114,11.463296,+237 694 943 216,pointelecame@gmail.com,1627,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1478,Point ELECAM Essos 1478,Yaoundé,Yaoundé IV,Essos,3.798519,11.49662,+237 222 964 977,pointelecame@yahoo.fr,4254,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1479,Point ELECAM Etoudi 1479,Yaoundé,Yaoundé III,Etoudi,3.858352,11.487956,+237 242 078 707,pointelecame@elecam.cm,1581,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1480,Agence ELECAM Mendong 1480,Yaoundé,Yaoundé IV,Mendong,3.783264,11.561742,+237 243 249 002,agenceelecam@gmail.com,4178,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1481,Point ELECAM Mvog-Beti 1481,Yaoundé,Yaoundé IV,Mvog-Beti,3.794654,11.489386,+237 243 945 748,pointelecamm@gmail.com,4570,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1482,Bureau ELECAM Yaoundé V — Nlongkak,Yaoundé,Yaoundé V,Nlongkak,3.89132,11.523089,+237 691 308 616,bureauelecam@gmail.com,2144,Lun–Sam 08h00–16h00,En rénovation
ELECAM-YAO-1483,Point ELECAM Nkozoa 1483,Yaoundé,Yaoundé IV,Nkozoa,3.858891,11.552231,+237 690 062 179,pointelecamn@elecam.cm,3274,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1484,Point ELECAM Nsimeyong 1484,Yaoundé,Yaoundé VII,Nsimeyong,3.815339,11.571899,+237 691 483 947,pointelecamn@elecam.cm,3231,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1485,Point ELECAM Efoulan 1485,Yaoundé,Yaoundé V,Efoulan,3.925797,11.497008,+237 693 547 260,pointelecame@elecam.cm,1466,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1486,Point ELECAM Nkol-Afeme 1486,Yaoundé,Yaoundé VII,Nkol-Afeme,3.884048,11.513153,+237 693 807 257,pointelecamn@elecam.cm,2313,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1487,Point ELECAM Bastos 1487,Yaoundé,Yaoundé VI,Bastos,3.791842,11.458549,+237 679 661 215,pointelecamb@elecam.cm,3819,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1488,Point ELECAM Omnisports 1488,Yaoundé,Yaoundé II,Omnisports,3.838144,11.486646,+237 677 122 612,pointelecamo@elecam.cm,3425,Lun–Ven 07h30–14h30,En rénovation
ELECAM-YAO-1489,Point ELECAM Biyem-Assi 1489,Yaoundé,Yaoundé IV,Biyem-Assi,3.858423,11.449211,+237 693 211 416,pointelecamb@yahoo.fr,2453,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1490,Point ELECAM Mvog-Mbi 1490,Yaoundé,Yaoundé I,Mvog-Mbi,3.808213,11.563201,+237 678 305 582,pointelecamm@gmail.com,1848,Lun–Sam 07h30–15h00,Temporairement fermé
ELECAM-YAO-1491,Point ELECAM Nkoldongo 1491,Yaoundé,Yaoundé V,Nkoldongo,3.820936,11.586609,+237 242 758 445,pointelecamn@gmail.com,1138,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1492,Agence ELECAM Briqueterie 1492,Yaoundé,Yaoundé V,Briqueterie,3.888508,11.524641,+237 678 572 231,agenceelecam@yahoo.fr,2378,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1493,Point ELECAM Nkoldongo 1493,Yaoundé,Yaoundé IV,Nkoldongo,3.834771,11.528973,+237 233 147 331,pointelecamn@yahoo.fr,4326,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1494,Point ELECAM Mimboman 1494,Yaoundé,Yaoundé V,Mimboman,3.793487,11.543792,+237 222 574 122,pointelecamm@yahoo.fr,2575,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1495,Point ELECAM Ekounou 1495,Yaoundé,Yaoundé III,Ekounou,3.871463,11.473624,+237 678 335 243,pointelecame@yahoo.fr,1554,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1496,Point ELECAM Ngoa-Ekélé 1496,Yaoundé,Yaoundé V,Ngoa-Ekélé,3.77404,11.478471,+237 243 175 523,pointelecamn@gmail.com,680,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1497,Point ELECAM Obili 1497,Yaoundé,Yaoundé I,Obili,3.926012,11.516789,+237 222 363 035,pointelecamo@gmail.com,785,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1498,Point ELECAM Émana 1498,Yaoundé,Yaoundé VII,Émana,3.936521,11.514388,+237 679 293 292,pointelecamé@elecam.cm,1558,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1499,Point ELECAM Omnisports 1499,Yaoundé,Yaoundé V,Omnisports,3.875052,11.544722,+237 690 666 241,pointelecamo@gmail.com,3870,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1500,Point ELECAM Nkol-Afeme 1500,Yaoundé,Yaoundé IV,Nkol-Afeme,3.926898,11.530305,+237 690 570 769,pointelecamn@gmail.com,827,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1501,Point ELECAM Biyem-Assi 1501,Yaoundé,Yaoundé VII,Biyem-Assi,3.820916,11.415528,+237 692 647 909,pointelecamb@yahoo.fr,4749,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1502,Point ELECAM Kondengui 1502,Yaoundé,Yaoundé IV,Kondengui,3.836355,11.441329,+237 677 063 719,pointelecamk@yahoo.fr,4214,Lun–Ven 07h30–14h30,En rénovation
ELECAM-YAO-1503,Bureau ELECAM Yaoundé I — Étoa-Meki,Yaoundé,Yaoundé I,Étoa-Meki,3.79401,11.460326,+237 694 634 203,bureauelecam@yahoo.fr,2328,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1504,Bureau ELECAM Yaoundé V — Mvan,Yaoundé,Yaoundé V,Mvan,3.839988,11.535937,+237 678 976 462,bureauelecam@elecam.cm,1182,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1505,Point ELECAM Ekounou 1505,Yaoundé,Yaoundé IV,Ekounou,3.821465,11.532062,+237 242 095 002,pointelecame@gmail.com,3806,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1506,Agence ELECAM Mimboman 1506,Yaoundé,Yaoundé VI,Mimboman,3.802397,11.555149,+237 690 844 249,agenceelecam@gmail.com,1820,Lun–Ven 07h30–14h30,En rénovation
ELECAM-YAO-1507,Agence ELECAM Nkozoa 1507,Yaoundé,Yaoundé II,Nkozoa,3.783566,11.58535,+237 694 814 340,agenceelecam@elecam.cm,1084,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1508,Agence ELECAM Mvog-Ada 1508,Yaoundé,Yaoundé V,Mvog-Ada,3.889177,11.576804,+237 694 098 291,agenceelecam@yahoo.fr,4228,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1509,Agence ELECAM Mfandena 1509,Yaoundé,Yaoundé III,Mfandena,3.758469,11.456284,+237 222 153 754,agenceelecam@yahoo.fr,1870,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1510,Agence ELECAM Nkomo 1510,Yaoundé,Yaoundé V,Nkomo,3.845601,11.541236,+237 678 577 332,agenceelecam@elecam.cm,1666,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1511,Point ELECAM Messa 1511,Yaoundé,Yaoundé III,Messa,3.794573,11.406968,+237 242 543 859,pointelecamm@elecam.cm,1403,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1512,Agence ELECAM Ngoa-Ekélé 1512,Yaoundé,Yaoundé VI,Ngoa-Ekélé,3.915413,11.534921,+237 690 920 210,agenceelecam@yahoo.fr,4361,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1513,Point ELECAM Cité Verte 1513,Yaoundé,Yaoundé I,Cité Verte,3.824479,11.482034,+237 243 818 106,pointelecamc@elecam.cm,1246,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1514,Point ELECAM Mvog-Mbi 1514,Yaoundé,Yaoundé III,Mvog-Mbi,3.757216,11.464454,+237 678 837 750,pointelecamm@gmail.com,4926,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1515,Point ELECAM Djoungolo 1515,Yaoundé,Yaoundé V,Djoungolo,3.886971,11.457346,+237 690 430 336,pointelecamd@yahoo.fr,582,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1516,Point ELECAM Mimboman 1516,Yaoundé,Yaoundé IV,Mimboman,3.849518,11.525413,+237 233 458 273,pointelecamm@elecam.cm,3758,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1517,Point ELECAM Ekounou 1517,Yaoundé,Yaoundé VII,Ekounou,3.890915,11.518032,+237 222 776 260,pointelecame@elecam.cm,1766,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1518,Point ELECAM Simbock 1518,Yaoundé,Yaoundé VI,Simbock,3.819494,11.526394,+237 695 856 567,pointelecams@yahoo.fr,3550,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1519,Agence ELECAM Omnisports 1519,Yaoundé,Yaoundé I,Omnisports,3.850804,11.522234,+237 695 297 480,agenceelecam@yahoo.fr,2417,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1520,Point ELECAM Nkol-Eton 1520,Yaoundé,Yaoundé II,Nkol-Eton,3.921633,11.47989,+237 678 659 053,pointelecamn@yahoo.fr,1266,Lun–Ven 07h30–14h30,Temporairement fermé
ELECAM-YAO-1521,Agence ELECAM Ngoa-Ekélé 1521,Yaoundé,Yaoundé VI,Ngoa-Ekélé,3.886276,11.453225,+237 692 905 799,agenceelecam@elecam.cm,3302,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1522,Point ELECAM Ekounou 1522,Yaoundé,Yaoundé II,Ekounou,3.839294,11.555979,+237 695 523 891,pointelecame@yahoo.fr,790,Lun–Ven 08h00–15h30,En rénovation
ELECAM-YAO-1523,Point ELECAM Omnisports 1523,Yaoundé,Yaoundé VI,Omnisports,3.897557,11.428932,+237 691 878 884,pointelecamo@elecam.cm,2580,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1524,Agence ELECAM Nkoabang 1524,Yaoundé,Yaoundé II,Nkoabang,3.745191,11.463789,+237 677 303 610,agenceelecam@yahoo.fr,1271,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1525,Point ELECAM Nkolo 1525,Yaoundé,Yaoundé II,Nkolo,3.897939,11.56734,+237 679 017 347,pointelecamn@yahoo.fr,2552,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1526,Point ELECAM Djoungolo 1526,Yaoundé,Yaoundé III,Djoungolo,3.784174,11.554932,+237 679 718 087,pointelecamd@elecam.cm,2260,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1527,Point ELECAM Omnisports 1527,Yaoundé,Yaoundé III,Omnisports,3.929952,11.547503,+237 694 575 718,pointelecamo@yahoo.fr,2313,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1528,Agence ELECAM Bastos 1528,Yaoundé,Yaoundé VI,Bastos,3.762077,11.484326,+237 693 150 894,agenceelecam@elecam.cm,2368,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1529,Point ELECAM Mvog-Atangana 1529,Yaoundé,Yaoundé VI,Mvog-Atangana,3.835532,11.441462,+237 233 538 062,pointelecamm@yahoo.fr,699,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1530,Point ELECAM Ahala 1530,Yaoundé,Yaoundé III,Ahala,3.752473,11.477907,+237 693 977 073,pointelecama@gmail.com,1471,Lun–Sam 08h00–16h00,En rénovation
ELECAM-YAO-1531,Point ELECAM Biteng 1531,Yaoundé,Yaoundé III,Biteng,3.943819,11.459788,+237 243 501 870,pointelecamb@yahoo.fr,1495,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1532,Point ELECAM Biyem-Assi 1532,Yaoundé,Yaoundé VII,Biyem-Assi,3.85302,11.499105,+237 693 219 984,pointelecamb@elecam.cm,2588,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1533,Point ELECAM Mokolo 1533,Yaoundé,Yaoundé II,Mokolo,3.795592,11.546126,+237 692 369 631,pointelecamm@gmail.com,4878,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1534,Bureau ELECAM Yaoundé IV — Tsinga,Yaoundé,Yaoundé IV,Tsinga,3.794464,11.431354,+237 677 987 802,bureauelecam@elecam.cm,4469,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1535,Point ELECAM Nkoldongo 1535,Yaoundé,Yaoundé I,Nkoldongo,3.866701,11.581364,+237 692 261 082,pointelecamn@yahoo.fr,1897,Lun–Sam 07h30–15h00,Opérationnel
ELECAM-YAO-1536,Agence ELECAM Tsinga 1536,Yaoundé,Yaoundé VI,Tsinga,3.85832,11.497553,+237 222 368 529,agenceelecam@gmail.com,4433,Lun–Ven 07h30–14h30,Temporairement fermé
ELECAM-YAO-1537,Agence ELECAM Ekounou 1537,Yaoundé,Yaoundé III,Ekounou,3.906383,11.415881,+237 242 108 487,agenceelecam@gmail.com,1208,Lun–Ven 07h30–14h30,Opérationnel
ELECAM-YAO-1538,Point ELECAM Mokolo 1538,Yaoundé,Yaoundé VII,Mokolo,3.791147,11.437039,+237 695 545 468,pointelecamm@yahoo.fr,4495,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1539,Agence ELECAM Etoudi 1539,Yaoundé,Yaoundé V,Etoudi,3.84791,11.540588,+237 692 196 578,agenceelecam@elecam.cm,1842,Lun–Sam 08h00–16h00,Opérationnel
ELECAM-YAO-1540,Point ELECAM Nlongkak 1540,Yaoundé,Yaoundé I,Nlongkak,3.896819,11.436203,+237 242 795 488,pointelecamn@yahoo.fr,2081,Lun–Ven 08h00–15h30,Opérationnel
ELECAM-YAO-1541,Point ELECAM Cité Verte 1541,Yaoundé,Yaoundé II,Cité Verte,3.863281,11.433526,+237 678 228 807,pointelecamc@elecam.cm,1334,Lun–Sam 07h30–15h00,Opérationnel
